Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Salmonella infection	71/249	6.02468021288043e-11	1.84957682535429e-08	2.71380943713681	63.862914946977	DYNC1LI1;MAPK11;DYNC1LI2;BAX;PFN1;CYFIP2;AHNAK;RALA;ARPC5L;MYL12B;ACTB;AKT1;VPS11;MYL12A;TXN;TNFSF10;SKP1;GSDMD;RHOA;JUN;RIPK3;TUBB;RHOH;PTPRC;EXOC7;ACTR10;ARPC1A;RAB5C;ARF1;SNX9;DYNC1I2;DYNLL1;DYNLL2;TUBA1C;RAC1;TUBA4A;ELMO1;ARL8A;ARL8B;RAF1;TNF;KIF5C;MAP3K7;KPNA4;MAP2K2;MAP2K3;MAP2K1;TNFRSF10A;TRAF2;ARPC4;ARPC2;ACBD3;BIRC3;TXN2;ACTG1;FBXO22;ACTR3;DNM2;PIK3CB;BCL2;TRADD;CASP7;CASP4;CDC42;VPS41;GAPDH;HSP90AB1;DCTN4;DCTN1;PIK3CD;CYTH2	1	KEGG_2021_Human
Thermogenesis	66/232	3.14061798321951e-10	4.82084860424195e-08	2.70160769260005	59.1150432317372	ACSL3;ACSL4;SMARCA4;MAPK11;UQCRC2;UQCRC1;UQCR11;ACTB;CREB3L2;COX8A;NDUFAF8;NDUFAF3;NDUFAF4;NDUFAF1;NDUFAF2;LIPE;MLST8;DPF3;SIRT6;ATP5F1D;ATP5F1E;COX7C;ATP5MG;ATP5PB;COX6B1;COX5A;NDUFA13;NDUFA10;NDUFA11;ATP5F1B;SDHD;TSC2;SDHB;SDHC;COX6A1;NDUFV1;MAP2K3;CREB3;COX16;ACTG1;COX7A2;ATP5MC1;ATP5MC2;COX14;CYC1;COA5;COA4;COA3;NDUFS5;NDUFS2;NDUFS1;NDUFB6;NDUFB3;NDUFB2;NDUFB1;COA7;COA6;NDUFA9;SMARCC1;NDUFA8;NDUFA6;ARID1A;RPS6KB2;KRAS;RPS6KA1;RPS6KA3	2	KEGG_2021_Human
Amyotrophic lateral sclerosis	90/364	7.54840874571045e-10	7.72453828311036e-08	2.23912083313962	47.0316452255932	MAPK11;CCS;PSMC2;UQCRC2;BAX;PSMC1;UQCRC1;PFN1;OPTN;UQCR11;ACTB;PSMD8;NUP85;PSMD3;PSMD1;COX8A;GABARAPL2;DAXX;XBP1;RAB39B;POM121C;SEC13;TUBB;ATP5F1D;ATP5F1E;ACTR10;COX7C;ATXN2;RANBP2;ATP5PB;COX6B1;PSMA7;HNRNPA2B1;PSMA3;COX5A;NDUFA13;NDUFA10;NDUFA11;NUP188;PSMB7;ATP5F1B;TUBA1C;PSMB4;RAC1;SDHD;SDHB;SDHC;TUBA4A;SRSF7;TNF;NUP160;TANK;COX6A1;KIF5C;NDUFV1;MAP2K3;TRAF2;BCL2L1;DNAL4;ACTG1;COX7A2;ATP5MC1;ATP5MC2;CYC1;WIPI2;TNFRSF1B;NDUFS5;BCL2;NUP58;NDUFS2;NDUFS1;SEH1L;NDUFB6;PSMD14;NDUFB3;ITPR3;NDUFB2;NDUFB1;NDUFA9;NDUFA8;NDUFA6;SOD1;BECN1;HDAC6;DCTN4;RB1CC1;DCTN1;UBQLN1;HNRNPA3;HNRNPA1	3	KEGG_2021_Human
Protein processing in endoplasmic reticulum	52/171	1.86340774143081e-09	1.43016544154815e-07	2.96097544900313	59.5181497258905	FBXO2;NSFL1C;DNAJB11;HSPA1A;BAX;RNF185;UBE2D3;UBE2D2;RNF5;CAPN2;PDIA4;XBP1;EDEM1;EDEM3;TRAF2;PDIA6;HYOU1;HSPBP1;UBE2J2;BAG1;TXNDC5;SEC63;SEC62;SKP1;SEC13;EIF2AK2;HSPA8;SSR3;EIF2AK1;SSR4;RAD23B;BCL2;NFE2L2;SAR1A;SAR1B;ATXN3;ERLEC1;SEC61B;SSR2;UBXN8;UBXN4;DAD1;STUB1;SEC23B;ERO1A;HSP90AB1;PRKCSH;LMAN1;GANAB;OS9;SEC61A1;UBQLN1	4	KEGG_2021_Human
T cell receptor signaling pathway	36/104	1.36526424887798e-08	8.38272248811081e-07	3.57548943193801	64.7497278496605	MAPK11;PDCD1;RAF1;TNF;PAK2;AKT1;GRAP2;MAP3K7;MAP2K2;MAP2K1;PRKCQ;RASGRP1;PLCG1;RHOA;JUN;NFATC2;PTPRC;PIK3CB;IFNG;LCP2;CD247;ITK;LAT;CD3G;CD3E;CD3D;CTLA4;ICOS;PDPK1;CDC42;LCK;ZAP70;KRAS;CD40LG;PIK3CD;NCK1	5	KEGG_2021_Human
Huntington disease	75/306	2.86152061530781e-08	1.4641447148325e-06	2.20565939798231	38.3108206062704	PSMC2;UQCRC2;BAX;PSMC1;UQCRC1;TFAM;STX1A;UQCR11;PSMD8;CREB3L2;PSMD3;PSMD1;COX8A;TUBB;ATP5F1D;ATP5F1E;ACTR10;COX7C;ATP5PB;AP2B1;COX6B1;PSMA7;PSMA3;HIP1;COX5A;NDUFA13;NDUFA10;NDUFA11;AP2A2;AP2A1;PSMB7;ATP5F1B;TUBA1C;PSMB4;EP300;SDHD;SDHB;SDHC;TUBA4A;PPIF;COX6A1;KIF5C;NDUFV1;TRAF2;CREB3;DNAL4;COX7A2;ATP5MC1;ATP5MC2;CYC1;WIPI2;NDUFS5;NDUFS2;NDUFS1;NDUFB6;PSMD14;NDUFB3;NDUFB2;NDUFB1;NDUFA9;NDUFA8;NDUFA6;SOD1;BECN1;HDAC1;HDAC2;DCTN4;RB1CC1;DCTN1;POLR2A;POLR2F;POLR2H;POLR2I;IFT57;POLR2L	6	KEGG_2021_Human
Parkinson disease	64/249	4.44783680330798e-08	1.72503721601677e-06	2.34624411645688	39.7178371783598	PSMC2;UQCRC2;BAX;PSMC1;UQCRC1;CALM2;CALM3;CALM1;UQCR11;PSMD8;PSMD3;PSMD1;COX8A;DAXX;XBP1;TXN;UBE2J2;PLCG1;TUBB;ATP5F1D;ATP5F1E;COX7C;ATP5PB;COX6B1;PSMA7;PSMA3;COX5A;NDUFA13;NDUFA10;NDUFA11;PSMB7;ATP5F1B;TUBA1C;PSMB4;SDHD;SDHB;SDHC;TUBA4A;PPIF;COX6A1;KIF5C;MFN2;NDUFV1;BCL2L1;TXN2;COX7A2;ATP5MC1;ATP5MC2;UBC;CYC1;ADORA2A;NDUFS5;NDUFS2;NDUFS1;NFE2L2;NDUFB6;PSMD14;NDUFB3;ITPR3;NDUFB2;NDUFB1;NDUFA9;NDUFA8;NDUFA6	7	KEGG_2021_Human
Human immunodeficiency virus 1 infection	57/212	4.49521098636293e-08	1.72503721601677e-06	2.4915419228088	42.1510794047806	AP1S1;MAPK11;BAX;CALM2;CALM3;CALM1;GNG2;AKT1;B2M;APOBEC3D;APOBEC3F;APOBEC3G;APOBEC3H;HLA-C;HLA-A;HLA-B;HLA-E;APOBEC3C;PLCG1;SKP1;JUN;NFATC2;CD3G;CD3E;CD3D;CCR5;RAC3;RAC1;RAC2;FBXW11;TAP1;FAS;RAF1;TNF;PAK2;CFL1;MAP3K7;MAP2K2;MAP2K3;MAP2K1;TRAF2;TRAF5;BCL2L1;GNB5;CUL5;FASLG;LIMK2;TNFRSF1B;PIK3CB;BCL2;CD247;TRADD;ITPR3;RPS6KB2;KRAS;PIK3CD;PTK2B	8	KEGG_2021_Human
Shigellosis	63/246	6.52885426517009e-08	2.22706473267469e-06	2.33417700269242	38.617673015606	ACTN4;FNBP1;IL1R1;MAPK11;RRAGC;BAX;PFN1;ARPC5L;MYL12B;ACTB;AKT1;GABARAPL2;MYL12A;PRKCQ;PLCG1;SKP1;RHOA;JUN;ARHGEF2;ARPC1A;ARF1;SEPTIN7;SEPTIN8;HCLS1;UBE2V2;CD44;RAC1;FBXW11;ELMO1;UBE2N;UBE2D3;UBE2D2;TNF;CAPN2;MAP3K7;GLMN;TRAF2;TRAF5;ARPC4;ARPC2;BCL2L1;ACTG1;UBC;ACTR3;CBX3;WIPI2;TNIP1;PIK3CB;BCL2;GSK3A;TRADD;ITPR3;HK1;SHARPIN;CASP4;WASF2;CDC42;RPS6KB2;BECN1;ITGB1;PIK3CD;CCL5;CYTH2	9	KEGG_2021_Human
Th17 cell differentiation	35/107	1.09226649604816e-07	3.22337793815799e-06	3.28101328831753	52.5941205412361	IL1R1;RUNX1;FOXP3;MAPK11;IL21R;AHR;IL2RG;IL27RA;TBX21;PRKCQ;IL23R;RORC;GATA3;HIF1A;RORA;PLCG1;STAT5A;JUN;NFATC2;TYK2;IRF4;IFNG;CD247;LAT;CD3G;CD3E;CD3D;LCK;ZAP70;IL2RA;IL2RB;IL21;HSP90AB1;JAK3;JAK1	10	KEGG_2021_Human
