Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Lysosome	81/128	5.85690492303161e-26	1.45306506040387e-23	6.82137851955663	396.31930288772	CD164;AP1S1;AP1B1;CTNS;GALNS;GLA;CD68;ATP6V0D1;IDUA;ASAH1;GGA2;LAPTM4A;LAMP2;LAMP1;ARSA;ARSB;IGF2R;ATP6V0C;ATP6V0B;MANBA;NAPSA;DNASE2B;ATP6AP1;SLC11A1;SLC11A2;M6PR;LGMN;PPT1;TPP1;GNS;NAGPA;LIPA;ATP6V0A1;ATP6V1H;CTSB;CTSA;FUCA1;FUCA2;NPC1;SUMF1;NPC2;GNPTG;DNASE2;MAN2B1;CLTC;CTSZ;CLTA;LITAF;CTSS;CTSO;PSAP;CTSL;NEU1;CTSK;ACP5;CTSH;CTSF;ACP2;CTSD;CTSC;SORT1;GAA;NAGA;AP3D1;LAPTM5;MCOLN1;GLB1;PLA2G15;ATP6V0D2;SCARB2;CD63;GBA;HEXA;HEXB;TCIRG1;CLN5;GM2A;HYAL2;NAGLU;GUSB;SLC17A5	1	KEGG_2021_Human
Prion disease	133/273	9.1101257705572e-26	1.45306506040387e-23	3.78727249747219	218.365898298516	GRIN2D;PSMC6;PSMC4;PSMC2;PSMC3;HSPA1A;BAX;PSMC1;UQCRC1;HSPA1B;UQCR10;UQCR11;PSMD7;PSMD8;PSMD6;CREB3L2;PSMD3;PSMD1;COX8A;PRKCD;CSNK2B;PRKACA;TUBB;TUBB2A;ATP5F1E;COX6C;IL1A;IL1B;COX7B;C8A;C8B;STIP1;ATP5PF;ATP5PD;TUBB4B;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA2;PSMA3;NDUFAB1;PSMA1;C1QC;C1QB;C1QA;COX5A;RYR1;NDUFA13;NDUFA11;TUBA1A;COX5B;PSMB7;ATP5F1B;PSMB5;TUBA1C;ATP5F1C;PSMB6;TUBA1B;PSMB3;PSMB4;PSMB1;PSMB2;RAC1;SDHD;SDHB;SDHC;UQCRQ;PPIF;NCF1;NDUFB10;COX6A1;TUBB6;NDUFV3;NDUFV2;PRNP;CYBB;CYBA;CREB3;SEM1;CREB5;NOTCH1;NCF2;NCF4;ATP5MC3;COX7A2;ATP5MC1;UQCRH;CYC1;HSPA6;HSPA5;HSPA8;HSPA2;NDUFC2;NDUFC1;IL6;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;CYCS;NDUFS2;PSMD11;NDUFB9;PSMD12;NDUFB7;NDUFB6;PSMD14;NDUFB5;NDUFB4;LAMC1;NDUFB3;NDUFB2;NDUFB1;PIK3R2;CASP9;NDUFA9;NDUFA8;NDUFA7;NDUFA6;ADRM1;NDUFA4;NDUFA3;NDUFA2;NDUFA1;SOD1;UQCRHL;VDAC2;VDAC1;SLC25A5	2	KEGG_2021_Human
Phagosome	85/152	5.65860259979349e-22	6.01698076444707e-20	5.02012912460674	245.60326652754	ATP6V1E1;DYNC1LI2;MARCO;NCF1;ATP6V0D1;STX18;STX12;ACTB;TUBB6;LAMP2;LAMP1;STX7;RILP;HLA-DOA;MSR1;ATP6V0C;ATP6V0B;HLA-DRB5;ATP6AP1;M6PR;CYBB;CYBA;HLA-G;VAMP3;ATP6V1B2;HLA-DRB1;ATP6V1A;ATP6V1D;NCF2;TFRC;NCF4;C3;ATP6V1F;CD14;ATP6V1C1;ATP6V0A1;ATP6V1H;ITGA5;TUBB;TUBB2A;TLR2;FCGR2A;HLA-DQB1;HLA-DRA;CALR;TLR6;RAB7A;TLR4;RAB7B;RAB5C;CTSS;FCGR3A;FCGR3B;CLEC7A;CTSL;SEC61G;SEC61B;CD36;DYNC1I2;HLA-DQA2;HLA-DQA1;ATP6V1G1;ATP6V0E1;TUBB4B;CANX;HLA-DPB1;ATP6V0D2;COLEC12;ITGB5;TCIRG1;ITGAM;TUBA1A;EEA1;HLA-DMB;TUBA1C;FCGR1A;TUBA1B;MRC1;SEC61A1;HLA-DPA1;RAC1;ITGAV;HLA-DMA;OLR1;SCARB1	3	KEGG_2021_Human
Parkinson disease	117/249	3.48826234189295e-21	2.78188921765963e-19	3.52113087063993	165.862458523542	PSMC6;PSMC4;PSMC2;PSMC3;BAX;PSMC1;UQCRC1;CALM2;UQCR10;CALML4;UQCR11;UBE2L6;UBE2L3;PSMD7;PSMD8;PSMD6;PSMD3;PSMD1;SNCA;COX8A;TXN;UBE2J1;PRKACA;TUBB;TUBB2A;ATP5F1E;COX6C;COX7B;UCHL1;ATP5PF;ATP5PD;TUBB4B;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA2;PSMA3;NDUFAB1;PSMA1;COX5A;NDUFA13;NDUFA11;TUBA1A;COX5B;GNAI2;PSMB7;ATP5F1B;PSMB5;TUBA1C;ATP5F1C;PSMB6;TUBA1B;PSMB3;PSMB4;PSMB1;PSMB2;SDHD;SDHB;SDHC;PINK1;UQCRQ;PPIF;NDUFB10;PARK7;COX6A1;TUBB6;NDUFV3;NDUFV2;SEM1;BCL2L1;GNAS;UBA1;ATP5MC3;COX7A2;ATP5MC1;UQCRH;UBB;CYC1;HSPA5;NDUFC2;NDUFC1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;CYCS;NDUFS2;NFE2L2;PSMD11;NDUFB9;PSMD12;NDUFB7;NDUFB6;PSMD14;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;CASP9;NDUFA9;NDUFA8;NDUFA7;NDUFA6;ADRM1;NDUFA4;NDUFA3;NDUFA2;NDUFA1;UQCRHL;VDAC2;VDAC1;SLC25A5	4	KEGG_2021_Human
Oxidative phosphorylation	76/133	1.45930060126676e-20	9.31033783608194e-19	5.26754713846665	240.588602561039	ATP6V1E1;SDHD;SDHB;SDHC;PPA2;UQCRQ;UQCRC1;ATP6V0D1;NDUFB10;UQCR10;UQCR11;COX6A1;NDUFV3;NDUFV2;COX8A;ATP6V0C;ATP6V0B;ATP6AP1;ATP6V1B2;ATP6V1A;ATP6V1D;COX17;ATP5MC3;COX7A2;ATP5MC1;UQCRH;ATP6V1F;CYC1;ATP6V1C1;ATP6V0A1;ATP6V1H;NDUFC2;NDUFC1;ATP5F1E;COX6C;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;NDUFS2;ATP5ME;NDUFB9;COX7B;NDUFB7;NDUFB6;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;ATP5MF;ATP6V1G1;NDUFA9;ATP5PF;ATP6V0E1;NDUFA8;NDUFA7;ATP5PD;NDUFA6;NDUFA4;NDUFA3;NDUFA2;NDUFA1;COX6B1;UQCRHL;NDUFAB1;ATP6V0D2;COX5A;NDUFA13;NDUFA11;TCIRG1;COX5B;ATP5F1B;ATP5F1C	5	KEGG_2021_Human
Alzheimer disease	152/369	4.5283984760888e-20	2.40759852312055e-18	2.79223577801994	124.369905055772	GRIN2D;PSMC6;PSMC4;PSMC2;PSMC3;PSMC1;UQCRC1;CALM2;APP;LRP1;UQCR10;CALML4;UQCR11;FRAT1;FRAT2;PSMD7;PSMD8;PSMD6;PSMD3;AKT1;NRBF2;PSMD1;NCSTN;SNCA;COX8A;FZD1;INSR;FZD5;CSNK1E;BACE1;BACE2;CSNK2B;APOE;PSENEN;TUBB;TUBB2A;ATP5F1E;COX6C;IL1A;IL1B;COX7B;ATG101;ATP5PF;ATP5PD;MME;TUBB4B;COX6B1;PSMA6;PSMA7;PSMA4;ADAM17;PSMA5;PSMA2;PSMA3;NDUFAB1;PSMA1;PLCB3;COX5A;NDUFA13;CTNNB1;NDUFA11;TUBA1A;COX5B;PTGS2;PSMB7;ATP5F1B;PSMB5;TUBA1C;ATP5F1C;PSMB6;TUBA1B;PSMB3;PSMB4;PSMB1;PSMB2;HRAS;BID;WNT5B;SDHD;SDHB;SDHC;UQCRQ;PPIF;CHRM3;CSF1;NDUFB10;COX6A1;TUBB6;NDUFV3;NDUFV2;MAP2K2;MAP2K1;CYBB;SEM1;GNAQ;IRS2;LPL;ATP5MC3;PSEN1;PSEN2;COX7A2;ATP5MC1;UQCRH;CYC1;WIPI1;NDUFC2;NDUFC1;TNFRSF1A;IL6;NDUFS8;CDK5;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;CYCS;NDUFS2;PSMD11;RTN3;RTN4;NDUFB9;PSMD12;NDUFB7;NDUFB6;PSMD14;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;PIK3R2;APH1B;CASP9;CASP7;DVL3;NDUFA9;NDUFA8;NDUFA7;NDUFA6;ADRM1;NDUFA4;NDUFA3;NDUFA2;NDUFA1;UQCRHL;VDAC2;VDAC1;SLC25A5;GAPDH;ATP2A2;HSD17B10	6	KEGG_2021_Human
Huntington disease	129/306	3.21851040811231e-18	1.4667211716969e-16	2.8957455915083	116.633720361	PSMC6;PSMC4;PSMC2;PSMC3;BAX;PSMC1;UQCRC1;UQCR10;UQCR11;PSMD7;PSMD8;PSMD6;CREB3L2;PSMD3;NRBF2;PSMD1;AP2S1;DNAH14;COX8A;RCOR1;DNALI1;TUBB;TUBB2A;ATP5F1E;COX6C;COX7B;CLTC;CLTA;ACTR1A;ATG101;ATP5PF;ATP5PD;TUBB4B;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA2;PSMA3;NDUFAB1;PSMA1;PPARG;PLCB3;HIP1;COX5A;NDUFA13;NDUFA11;AP2A1;TUBA1A;COX5B;PSMB7;ATP5F1B;PSMB5;TUBA1C;ATP5F1C;PSMB6;TUBA1B;PSMB3;PSMB4;PSMB1;PSMB2;SDHD;SDHB;SDHC;UQCRQ;PPIF;NDUFB10;SLC1A2;SLC1A3;COX6A1;TUBB6;NDUFV3;NDUFV2;CREB3;SEM1;GNAQ;DNAL1;CREB5;ATP5MC3;COX7A2;ATP5MC1;UQCRH;TGM2;CYC1;AP2M1;GPX3;WIPI1;NDUFC2;NDUFC1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;CYCS;NDUFS2;PSMD11;NDUFB9;PSMD12;NDUFB7;NDUFB6;PSMD14;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;CASP9;NDUFA9;NDUFA8;NDUFA7;NDUFA6;ADRM1;NDUFA4;NDUFA3;NDUFA2;NDUFA1;SOD1;SOD2;UQCRHL;VDAC2;VDAC1;SLC25A5;DCTN6;POLR2E;POLR2K;POLR2L	7	KEGG_2021_Human
Amyotrophic lateral sclerosis	141/364	5.28880578275347e-16	2.10891130587295e-14	2.51249199231262	88.3788379798367	NUP214;GRIN2D;PSMC6;PSMC4;PSMC2;PSMC3;BAX;PSMC1;UQCRC1;PFN1;UQCR10;UQCR11;ACTB;NXF3;PSMD7;PSMD8;PSMD6;NUP85;PSMD3;NRBF2;PSMD1;DNAH14;COX8A;GABARAPL2;GABARAPL1;GABARAP;WDR41;DNALI1;SEC13;TUBB;TUBB2A;ATP5F1E;COX6C;COX7B;ACTR1A;ATG101;ATP5PF;ATP5PD;TUBB4B;COX6B1;FIG4;PSMA6;PSMA7;PSMA4;PSMA5;PSMA2;PSMA3;NDUFAB1;PSMA1;COX5A;TOMM40;NDUFA13;NDUFA11;DERL1;TUBA1A;COX5B;PSMB7;ATP5F1B;PSMB5;TUBA1C;ATP5F1C;PSMB6;TUBA1B;PSMB3;PSMB4;PSMB1;PSMB2;ANXA7;RAB8A;RAC1;NEFH;BID;ALYREF;SDHD;SDHB;SDHC;PINK1;UQCRQ;SQSTM1;RAB1A;NDUFB10;SLC1A2;COX6A1;TUBB6;NDUFV3;NDUFV2;CHCHD10;SEM1;BCL2L1;CHMP2B;DNAL1;ATP5MC3;COX7A2;ATP5MC1;UQCRH;CYC1;GPX3;HSPA5;WIPI1;NDUFC2;NDUFC1;TNFRSF1A;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;CYCS;NDUFS2;SMCR8;PSMD11;NDUFB9;SEH1L;PSMD12;NDUFB7;NDUFB6;PSMD14;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;CASP9;CASP1;NDUFA9;NDUFA8;NDUFA7;NDUFA6;ADRM1;NDUFA4;NDUFA3;NDUFA2;NDUFA1;ANXA11;SOD1;UQCRHL;CAT;ANG;VDAC1;DCTN6	8	KEGG_2021_Human
Pathways of neurodegeneration	171/475	1.49056436302565e-15	5.28322257561313e-14	2.2406680704441	76.4955600103112	GRIN2D;PSMC6;PSMC4;PSMC2;PSMC3;BAX;PSMC1;UQCRC1;PSMD7;PSMD8;PSMD6;PSMD3;NRBF2;PSMD1;SNCA;DNAH14;FZD1;GABARAPL2;GABARAPL1;FZD5;GABARAP;WDR41;TUBB2A;ATG101;TUBB4B;COX6B1;FIG4;PSMA6;PSMA7;PSMA4;PSMA5;PSMA2;PSMA3;PSMA1;PLCB3;NDUFA13;NDUFA11;TUBA1A;PTGS2;PSMB7;PSMB5;TUBA1C;PSMB6;TUBA1B;PSMB3;PSMB4;PSMB1;PSMB2;NEFH;BID;PINK1;UQCRQ;SQSTM1;CHRM3;RAB1A;CSF1;PARK7;TUBB6;MAP2K2;MAP2K1;BCL2L1;UQCRH;GPX3;WIPI1;NDUFC2;NDUFC1;TNFRSF1A;CDK5;SMCR8;NDUFB9;NDUFB7;NDUFB6;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;DVL3;NDUFA9;NDUFA8;NDUFA7;NDUFA6;ADRM1;NDUFA4;NDUFA3;NDUFA2;NDUFA1;SLC25A5;HSD17B10;CALM2;APP;UQCR10;CALML4;UQCR11;UBE2L6;UBE2L3;FRAT1;FRAT2;COX8A;CSNK1E;CSNK2B;UBE2J1;DNALI1;TUBB;ATP5F1E;COX6C;IL1A;IL1B;COX7B;ACTR1A;UCHL1;ATP5PF;ATP5PD;NDUFAB1;HIP1;COX5A;TOMM40;RYR1;CTNNB1;DERL1;COX5B;ATP5F1B;ATP5F1C;RAB8A;HRAS;RAC1;WNT5B;SDHD;SDHB;SDHC;PPIF;NDUFB10;COX6A1;NDUFV3;NDUFV2;PRNP;CYBB;SEM1;GNAQ;CHMP2B;DNAL1;UBA1;ATP5MC3;PSEN1;PSEN2;COX7A2;ATP5MC1;UBB;CYC1;HSPA5;IL6;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;CYCS;NDUFS2;PSMD11;PSMD12;PSMD14;CASP9;CASP7;SOD1;UQCRHL;CAT;VDAC2;VDAC1;DCTN6;ATP2A2	9	KEGG_2021_Human
Proteasome	33/46	9.41570115129866e-14	3.00360866726427e-12	9.94981793354575	298.43297520788	ADRM1;PSMA6;PSMA7;PSMA4;PSMC6;PSMA5;SEM1;PSMA2;PSMC4;PSMA3;PSMC2;PSME4;PSMA1;PSMC3;PSME2;PSMC1;PSMD11;PSMD12;POMP;PSMD14;PSMB7;PSMB5;PSMD7;PSMB6;PSMD8;PSMB3;PSMB4;PSMD6;PSMB1;PSMD3;PSMB2;PSMD1;PSMF1	10	KEGG_2021_Human
