Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Ribosome	86/158	4.10259035656622e-65	1.16923825162137e-62	21.5941773504274	3201.47526434736	RPL22;RPS8;RPL21;RPS9;RPL24;RPS6;RPL23;RPS7;MRPS18A;RPSA;FAU;RPL26;RPL28;RPL27;RPL29;RPL11;RPL10;RPL13;RPL12;RPS4Y1;RPL36AL;RPL15;RPL14;RPS5;RPL17;RPS2;RPS3;RPL19;RPL18;RPL41;RPS27;RPS26;RPS29;RPS28;RPL27A;RPS21;RPS20;RPS23;RPS25;RPS24;RPL5;RPL6;RPL3;RPL31;RPL30;RPL4;RPL32;RPL35;RPL34;RPL9;RPL7;RPL8;RPS16;MRPL21;RPS15;RPS18;RPS17;RPS19;RPL37;RPL36;RPL39;RPL38;RPS12;RPS11;RPS14;RPS13;MRPL28;RPL13A;RPS3A;MRPL32;RPL37A;MRPS11;MRPL34;RPL36A;RPS15A;RPS27A;RPL35A;RPL23A;UBA52;RPLP0;RPLP2;RPLP1;RPL10A;RPS4X;RPL18A;RPL7A	1	KEGG_2021_Human
Coronavirus disease	90/232	6.21543262108025e-52	8.85699148503936e-50	11.459840121812	1351.19983289566	RPL22;RPL21;RPL24;RPL23;RPL26;RPL28;RPL27;RPL29;RPL11;RPL10;RPL13;RPL12;RPS4Y1;RPL36AL;RPL15;RPL14;RPL17;RPL19;RPL18;RPL41;RPS27;RPS26;RPS29;RPS28;RPL27A;RPS21;RPS20;RPS23;RPS25;RPS24;RPL5;RPL6;RPL3;RPL31;RPL30;RPL4;RPL32;RPL35;RPL34;RPL9;RPL7;RPL8;RPS16;RPS15;RPS18;RPS17;RPS19;RPL37;RPL36;PLCG1;RPL39;RPL38;RPS12;RPS11;RPS14;RPS13;RPS15A;RPS27A;RPLP0;RPLP2;RPLP1;RPL18A;IKBKG;JAK1;RPS8;RPS9;RPS6;RPS7;RPSA;FAU;RPS5;RPS2;RPS3;ISG15;NFKB1;IFNAR1;IL6R;RPL13A;RPS3A;NFKBIB;NFKBIA;OAS2;RPL37A;RPL36A;RPL35A;RPL23A;UBA52;RPL10A;RPS4X;RPL7A	2	KEGG_2021_Human
Th17 cell differentiation	25/107	8.67026363328495e-10	8.2367504516207e-08	5.203695088722	108.580050549737	FOXP3;IL21R;IL2RG;NFKB1;PRKCQ;RORC;GATA3;RORA;PLCG1;IL6R;STAT5A;NFATC2;NFKBIB;NFKBIA;CD247;LAT;CD3G;CD3E;CD3D;LCK;ZAP70;IL2RA;IKBKG;JAK3;JAK1	3	KEGG_2021_Human
Measles	28/139	3.18456400722932e-09	2.26900185515089e-07	4.31057286794992	84.3361445583402	FAS;SLAMF1;IL2RG;CCND3;CCND2;NFKB1;IFNAR1;STAT5A;HSPA8;NFKBIB;NFKBIA;OAS2;BCL2;CD28;IRF7;TRADD;TNFAIP3;CD3G;CD3E;CD3D;IL2RA;EIF3H;CDKN1B;BAK1;RACK1;IKBKG;JAK3;JAK1	4	KEGG_2021_Human
T cell receptor signaling pathway	23/104	1.25451380397073e-08	7.15072868263314e-07	4.83797275667931	88.021750515095	GRAP2;NFKB1;PRKCQ;BCL10;RASGRP1;PLCG1;NFATC2;NFKBIB;NFKBIA;CD28;CD247;ITK;LAT;CD3G;CD3E;CD3D;CTLA4;ICOS;LCK;ZAP70;CD40LG;IKBKG;NCK2	5	KEGG_2021_Human
Epstein-Barr virus infection	32/202	1.07937624562281e-07	5.12703716670832e-06	3.218238520271	51.6260565419151	PSMD6;MYC;B2M;HLA-A;HLA-B;HLA-E;CD3G;CD3E;CD3D;CDKN1B;IKBKG;JAK3;JAK1;FAS;CCND3;CCND2;ISG15;NFKB1;NFKB2;TRAF5;IFNAR1;NFKBIB;NFKBIA;OAS2;BCL2;IRF7;CD247;PSMD11;TRADD;TNFAIP3;HDAC1;BAK1	6	KEGG_2021_Human
Th1 and Th2 cell differentiation	20/92	1.49469319439408e-07	6.08553657717591e-06	4.72222222222222	74.2152693520548	NFATC2;NFKBIB;NFKBIA;CD247;LAT;CD3G;IL2RG;CD3E;CD3D;NFKB1;LCK;ZAP70;IL2RA;PRKCQ;GATA3;PLCG1;IKBKG;JAK3;JAK1;STAT5A	7	KEGG_2021_Human
NF-kappa B signaling pathway	21/104	2.77915084256302e-07	9.90072487663074e-06	4.30257864035327	64.9515129820086	TICAM1;TRAF1;NFKB1;NFKB2;TRAF5;PRKCQ;BIRC3;BCL10;PLCG1;NFKBIA;CYLD;BCL2;LAT;TRADD;TNFAIP3;LCK;ZAP70;LTB;LTA;CD40LG;IKBKG	8	KEGG_2021_Human
PD-L1 expression and PD-1 checkpoint pathway in cancer	19/89	4.11076310153993e-07	1.30174164882098e-05	4.61060782036392	67.7966226192904	NFATC2;TICAM1;BATF;NFKBIB;NFKBIA;CD28;CD247;LAT;CD3G;CD3E;CD3D;NFKB1;LCK;ZAP70;PRKCQ;RASGRP1;PLCG1;IKBKG;JAK1	9	KEGG_2021_Human
Viral carcinogenesis	29/203	3.64963380983229e-06	0.000102201838357402	2.84108173807353	35.5728540856283	HNRNPK;HLA-A;HLA-B;HLA-E;STAT5A;CCR8;CCR4;GTF2H4;DDB1;CDKN1B;IKBKG;JAK3;JAK1;CCND3;CCND2;TRAF1;NFKB1;NFKB2;TRAF5;PXN;NFKBIA;RBL2;IRF7;GTF2A2;TRADD;YWHAZ;VDAC3;HDAC1;BAK1	10	KEGG_2021_Human
