Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Protein processing in endoplasmic reticulum	81/171	6.75495320054035e-17	2.11430035176913e-14	3.83120360551432	142.649772810308	SEC24A;SEC24C;MOGS;NSFL1C;SELENOS;DNAJB11;ERP29;PREB;PLAA;ATF6B;UBE2D3;UBXN2A;PPP1R15A;UBE2D2;RRBP1;CAPN2;MAP3K5;PDIA4;XBP1;EDEM3;PDIA6;NPLOC4;DDOST;DNAJC10;STT3B;HYOU1;STT3A;ATF6;VCP;CUL1;UBE2J1;UBE2J2;SEC31A;SEC63;MAP2K7;EIF2AK2;EIF2AK1;EIF2AK4;RAD23B;UBE2G2;UBE2G1;DNAJC3;DNAJC1;CALR;SAR1A;TRAM1;SAR1B;SEL1L;RPN2;ATXN3;DNAJB1;ERLEC1;SSR1;SSR2;UBXN8;MAN1A2;MAN1A1;UBXN4;SYVN1;UBE4B;DNAJA2;CANX;MAN1B1;SEC23B;ERO1A;SEC23A;PRKCSH;DERL2;DERL1;HERPUD1;LMAN1;LMAN2;MAPK9;GANAB;MAPK8;OS9;SEC61A1;UBQLN2;UBQLN1;BAK1;UGGT1	1	KEGG_2021_Human
Spliceosome	68/150	2.91919280897104e-13	4.56853674603968e-11	3.51973451042304	101.587630073249	CHERP;CRNKL1;WBP11;HNRNPM;SNRPA;HNRNPK;DDX39B;SRSF3;SRSF4;SRSF5;PPIH;SRSF6;SRSF7;SRSF8;PPIE;SF3B3;SRSF1;SRSF2;HNRNPU;RBMXL1;EFTUD2;DHX38;SF3B2;PRPF38B;PRPF38A;PRPF6;LSM8;SNW1;PRPF4;SNRNP200;TCERG1;DDX5;SNRNP70;DHX15;DHX16;CCDC12;RBM17;NCBP2;CDC5L;PRPF40A;PRPF18;SYF2;SLU7;RBM22;DHX8;USP39;DDX46;U2AF1L4;BCAS2;SF3A2;THOC2;THOC3;CDC40;U2SURP;XAB2;SNRNP40;ACIN1;RBMX;SF3A1;ISY1;DDX23;U2AF2;SART1;TRA2A;TRA2B;SRSF10;HNRNPA3;SMNDC1	2	KEGG_2021_Human
Ubiquitin mediated proteolysis	63/140	3.22739019996778e-12	3.36724377529972e-10	3.46917726073399	91.7921659624545	UBE2H;FBXW11;HUWE1;PML;UBE2W;CDC16;UBE2K;KEAP1;UBE2D3;UBE2D2;UBE3A;UBE3B;CBLB;UBE3C;RCHY1;CDC23;HERC4;HERC3;HERC2;HERC1;CDC27;SIAH1;PIAS4;PIAS1;PIAS2;BIRC6;UBA3;UBA2;BIRC2;MDM2;CUL5;CUL3;CUL2;CUL1;ANAPC10;UBE2J1;UBE2J2;SMURF2;SMURF1;UBE2G2;UBE2G1;CUL4A;KLHL9;UBA7;UBA6;UBR5;UBE2Q2;UBE4A;SYVN1;UBE2E3;UBE4B;WWP2;DDB1;XIAP;ANAPC4;ANAPC5;TRIM37;TRIP12;ANAPC7;ANAPC1;MGRN1;CBL;VHL	3	KEGG_2021_Human
Shigellosis	93/246	7.77218738435379e-12	6.08173662825684e-10	2.58559657905715	66.1407743639936	ACTN4;FNBP1;MAPK13;ATG12;MAPK14;RRAGB;RBCK1;TLN1;TP53;TECPR1;TIFA;ARPC5L;NOD1;CRKL;AKT3;AKT2;GABARAPL1;PIK3R1;BCL10;TBK1;ATG5;ARHGEF2;ARF1;RIPK2;RIPK1;SEPTIN2;SEPTIN6;SEPTIN8;SEPTIN9;HCLS1;UBE2V1;UBE2V2;PLCB2;ARF6;WASL;IKBKB;IKBKG;FBXW11;ELMO1;ELMO2;PPID;RELA;ROCK1;ROCK2;UBE2D3;UBE2D2;FOXO3;FOXO1;RNF31;CAPN2;MAP3K7;CAST;NFKB1;DIAPH1;ARPC4;TAB2;TAB1;MDM2;VCL;CALCOCO2;CUL1;ACTR3;ACTR2;CBX3;WIPI1;WIPI2;TNIP1;NFKBIB;PIK3CB;PIK3CA;AKT1S1;IRF3;GSK3B;ITPR2;PIK3R4;CGAS;PIK3R2;HK1;U2AF1L4;SHARPIN;CASP4;CASP1;MTOR;CDC42;RPS6KB2;BECN1;ITGB1;RPS6KA5;MAPK9;MAPK8;CCL5;BNIP3;MAPK1	4	KEGG_2021_Human
RNA transport	74/186	6.60608716560489e-11	4.13541056566866e-09	2.80353362567573	65.7160743597275	NUP214;UPF3B;NUP210;UPF3A;SRRM1;DDX39B;NUP98;TARDBP;GEMIN4;CASC3;NUP160;NXF1;NUP85;TGS1;RAE1;RPP14;SNUPN;EIF2B4;EIF2S3;EIF5;EIF4G1;GEMIN5;GEMIN7;GEMIN8;EIF4G3;EIF4G2;POP7;FMR1;POP5;RPP30;PHAX;AAAS;GLE1;TPR;NUP62;EIF2B2;EIF2B1;RPP38;EIF5B;UPF2;NCBP2;ELAC2;ELAC1;DDX19A;DDX19B;NUP50;NUP54;NUP58;EIF4B;STRAP;NMD3;FXR1;NUP42;NUP43;EIF3A;RANBP2;PRMT5;THOC2;THOC3;THOC5;RANGAP1;KPNB1;XPOT;EIF3J;ACIN1;EIF3B;NUP37;EIF4A2;NUP107;DDX20;NUP188;XPO1;XPO5;PAIP1	5	KEGG_2021_Human
mRNA surveillance pathway	47/98	1.21856636808913e-10	6.35685455353162e-09	3.89741687531555	88.970917869578	CPSF6;CPSF2;CPSF1;CPSF3;UPF3B;UPF3A;SRRM1;PPP1CB;DDX39B;WDR82;TARDBP;RNMT;CASC3;NXF1;PPP1CC;CLP1;PABPN1;CSTF3;GSPT2;GSPT1;GLE1;CSTF2;CSTF1;PAPOLA;UPF2;NCBP2;PPP2R5E;PPP2R5D;PPP2R5A;WDR33;DDX19A;DDX19B;DAZAP1;HBS1L;PCF11;SYMPK;PPP2R3C;PPP2CA;NUDT21;ACIN1;SMG5;PPP2R2B;PPP2R2A;CSTF2T;SMG7;PPP2CB;FIP1L1	6	KEGG_2021_Human
Endocytosis	90/252	5.45867071604858e-10	2.44080562017601e-08	2.35996692945936	50.3348983332377	PML;RUFY1;VPS25;ARPC5L;CBLB;IL2RG;RAB11FIP2;HLA-C;HLA-A;IQSEC1;STAM;HLA-B;HLA-G;VPS37A;ARFGAP2;HLA-E;ARFGAP3;EHD1;HLA-F;ARFGAP1;BIN1;VPS26B;VPS26A;RBSN;ARF4;ARF1;CLTC;SNX5;SNX1;SNX6;GBF1;AP2B1;ARF6;AP2A2;WASL;AP2A1;SNX12;RAB22A;EEA1;RAB8A;GIT2;USP8;SH3GLB1;IST1;ACAP2;RAB35;CAPZA1;STAMBP;WASHC2C;WASHC2A;KIF5B;LDLR;IGF2R;SMAD2;PDCD6IP;HGS;ARPC4;CHMP7;RAB5A;RAB5B;CHMP6;MDM2;WASHC5;CHMP1B;SH3GL1;WASHC1;WASHC4;ARFGEF2;ACTR3;ACTR2;ARFGEF1;SMURF2;SMURF1;TGFBR1;DNM2;EPN2;TGFBR2;RABEP1;VPS4A;VPS4B;GRK2;CDC42;SMAP1;VPS45;SMAP2;WIPF2;CBL;PSD4;VPS36;VPS35	7	KEGG_2021_Human
Chronic myeloid leukemia	38/76	1.59785536419232e-09	6.25160911240246e-08	4.22254259501966	85.525926041789	TGFB1;RUNX1;PTPN11;TGFBR1;TGFBR2;PIK3CB;PIK3CA;SOS2;TP53;RAF1;RB1;RELA;PIK3R2;CRKL;NRAS;AKT3;AKT2;STAT5B;MAP2K2;SMAD4;GADD45B;GADD45A;NFKB1;PIK3R1;GRB2;KRAS;MDM2;CDKN1B;HDAC1;HDAC2;CTBP1;CBL;IKBKB;POLK;BAK1;MAPK1;IKBKG;STAT5A	8	KEGG_2021_Human
T cell receptor signaling pathway	46/104	5.15459911620564e-09	1.61670270008699e-07	3.35178391891525	63.9633544328062	MAPK13;MAPK14;RAF1;RELA;CBLB;NRAS;PAK2;PAK1;AKT3;AKT2;MAP3K7;MAP3K8;MAP2K2;NFKB1;PIK3R1;CD8B;CD8A;GRB2;BCL10;PPP3R1;MAP2K7;NFATC1;VAV1;NFKBIB;PTPRC;PIK3CB;PIK3CA;LCP2;SOS2;GSK3B;CD3G;PIK3R2;CD3E;PPP3CA;PPP3CB;PDPK1;FOS;CDC42;KRAS;IKBKB;MAPK9;MAPK8;MAPK1;FYN;IKBKG;NCK1	9	KEGG_2021_Human
Epstein-Barr virus infection	74/202	5.16518434532586e-09	1.61670270008699e-07	2.45064418496957	46.7615382599996	MAPK13;MAPK14;PSMC6;TP53;RB1;PSMD6;AKT3;PSMD1;AKT2;PSMD2;B2M;GADD45B;GADD45A;HLA-C;HLA-A;HLA-B;HLA-G;HLA-E;HLA-F;SNW1;PIK3R1;TBK1;TYK2;NCOR2;CALR;CD3G;CD3E;RIPK1;STAT1;STAT2;STAT3;CDKN1B;IKBKB;IKBKG;IKBKE;USP7;TAP2;TAP1;RELA;CCND3;CIR1;MAP3K7;MAP2K3;DDX58;NFKB1;MAVS;TAB2;TAB1;IFNAR1;IFNAR2;MDM2;MAP2K7;EIF2AK2;IRAK4;TAPBP;NFKBIB;OAS2;PIK3CB;PIK3CA;IRF3;IRF9;PSMD11;PSMD13;PSMD14;TNFAIP3;PIK3R2;CASP9;HDAC1;HDAC2;MAPK9;MAPK8;SAP30L;POLK;BAK1	10	KEGG_2021_Human
