Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Ribosome	60/158	3.13420942248242e-20	9.43397036167207e-18	5.4286120216361	243.795301010919	RPL24;RPS7;MRPS18A;RPSA;FAU;RPL26;RPL28;RPL10;RPL12;RPS4Y1;RPL36AL;RPL14;RPS3;RPL41;RPS27;RPS26;RPS29;RPS21;RPS24;RPL6;RPL31;RPL30;RPL35;MRPL18;MRPL15;MRPL16;MRPL1;MRPL13;MRPL12;MRPL20;MRPL21;MRPL4;RPS15;MRPL3;MRPL2;MRPL9;RPS19;RPL36;RPL39;RPL38;MRPL27;MRPL24;MRPS6;MRPL32;RPL37A;MRPS16;MRPS17;MRPS14;RPS10-NUDT3;MRPS10;MRPS11;MRPL35;MRPL34;RPL36A;RPS15A;RPS27A;RPL35A;RPL23A;RPLP1;RPL7A	1	KEGG_2021_Human
Parkinson disease	63/249	1.16533912908122e-11	1.75383538926724e-09	2.99289133787431	75.347308058825	PSMC2;BAX;PSMC1;CALM2;CALM1;UQCR11;PSMD8;PSMD3;PSMD1;DAXX;PLCG1;UBE2G2;ATP5F1D;ATP5F1E;COX6C;COX7C;RPS27A;COX6B1;PSMA7;PSMA5;PSMA1;COX5A;NDUFA13;NDUFA10;NDUFA11;PSMB7;ATP5F1B;PSMB4;SDHD;SDHB;TUBA4A;PPIF;PARK7;COX6A1;MFN2;NDUFV1;SEM1;UBA1;UQCRB;COX7A2;ATP5MC1;ATP5MC2;UBC;CYC1;ADORA2A;NDUFS5;NDUFS2;SLC25A4;NDUFB8;PSMD14;ITPR3;NDUFB2;KLC2;UQCRFS1;CASP3;NDUFA9;NDUFA8;NDUFA7;NDUFA6;NDUFA3;NDUFA2;NDUFA1;SLC25A6	2	KEGG_2021_Human
Amyotrophic lateral sclerosis	78/364	3.06196630607463e-10	3.07217286042821e-08	2.41431373443416	52.8898727544034	CCS;PSMC2;BAX;PSMC1;PFN1;OPTN;UQCR11;ACTB;PSMD8;NUP85;PSMD3;PSMD1;DAXX;GABARAPL1;RAB39B;ATP5F1D;ATP5F1E;COX6C;ACTR10;COX7C;RANBP2;COX6B1;PSMA7;PSMA5;HNRNPA2B1;PSMA1;COX5A;NDUFA13;NDUFA10;NDUFA11;PSMB7;ATP5F1B;PSMB4;ANXA7;RAB8A;SDHD;SDHB;TUBA4A;SRSF7;TANK;COX6A1;NDUFV1;SEM1;DNAL4;UQCRB;ACTG1;COX7A2;ATP5MC1;ATP5MC2;CYC1;WIPI1;WIPI2;TNFRSF1B;NDUFS5;BCL2;NDUFS2;SEH1L;NDUFB8;PSMD14;ITPR3;NDUFB2;KLC2;UQCRFS1;CASP3;NDUFA9;NDUFA8;NDUFA7;NDUFA6;NDUFA3;NDUFA2;NDUFA1;SOD1;NUP37;BECN1;DCTN1;UBQLN1;HNRNPA3;HNRNPA1	3	KEGG_2021_Human
T cell receptor signaling pathway	34/104	5.09001084257363e-10	3.83023315903665e-08	4.25840521775721	91.123786267826	PDCD1;CBLB;AKT1;GRAP2;CARD11;CD8B2;NFKB1;CD8B;CD8A;PRKCQ;BCL10;RASGRP1;PLCG1;RHOA;JUN;NFATC2;PTPRC;CDK4;IFNG;LCP2;CD247;NFKBIE;ITK;LAT;CD3G;CD3E;CD3D;ICOS;LCK;ZAP70;KRAS;PIK3CD;FYN;NCK1	4	KEGG_2021_Human
Prion disease	62/273	1.89535507533061e-09	1.14100375534903e-07	2.59145692723974	52.0464571926907	PSMC2;BAX;PSMC1;HSPA1B;UQCR11;PSMD8;PSMD3;PSMD1;ATP5F1D;ATP5F1E;COX6C;COX7C;CSNK2A1;COX6B1;PSMA7;PSMA5;PSMA1;COX5A;NDUFA13;NDUFA10;NDUFA11;PSMB7;ATP5F1B;PSMB4;RAC2;SDHD;SDHB;TUBA4A;PPIF;COX6A1;NDUFV1;CREB3;SEM1;NOTCH1;UQCRB;COX7A2;ATP5MC1;ATP5MC2;CYC1;HSPA8;NDUFS5;NDUFS2;SLC25A4;NDUFB8;PSMD14;ITPR3;NDUFB2;KLC2;UQCRFS1;CASP3;NDUFA9;NDUFA8;NDUFA7;NDUFA6;NDUFA3;NDUFA2;NDUFA1;SOD1;SLC25A6;PIK3CD;CCL5;FYN	5	KEGG_2021_Human
Diabetic cardiomyopathy	50/203	4.02745670397642e-09	2.02044077982817e-07	2.87439402612439	55.5624123549759	UQCR11;AKT1;PRKCZ;PDHA1;ATP5F1D;ATP5F1E;COX6C;COX7C;PARP1;COX6B1;COX5A;NDUFA13;NDUFA10;NDUFA11;ATP5F1B;RAC2;SDHD;SDHB;PPP1CA;PPP1CB;PPIF;COX6A1;PPP1CC;NDUFV1;NFKB1;UQCRB;SLC2A1;COX7A2;ATP5MC1;ATP5MC2;MPC1;CYC1;NDUFS5;NDUFS2;SLC25A4;NDUFB8;NDUFB2;UQCRFS1;NDUFA9;NDUFA8;NDUFA7;NDUFA6;NDUFA3;NDUFA2;NDUFA1;SLC25A6;GAPDH;ATP2A3;PTEN;PIK3CD	6	KEGG_2021_Human
Huntington disease	66/306	5.34829683193734e-09	2.29976763773306e-07	2.42617206982544	46.2100564275258	PSMC2;BAX;PSMC1;STX1A;UQCR11;PSMD8;PSMD3;PSMD1;ATP5F1D;ATP5F1E;COX6C;ACTR10;COX7C;AP2B1;COX6B1;PSMA7;PSMA5;PSMA1;COX5A;NDUFA13;NDUFA10;NDUFA11;AP2A2;AP2A1;PSMB7;ATP5F1B;PSMB4;SDHD;SDHB;TUBA4A;PPIF;COX6A1;NDUFV1;CREB3;SEM1;DNAL4;UQCRB;COX7A2;ATP5MC1;ATP5MC2;CYC1;WIPI1;WIPI2;NDUFS5;NDUFS2;SLC25A4;NDUFB8;PSMD14;NDUFB2;KLC2;UQCRFS1;CASP3;NDUFA9;NDUFA8;NDUFA7;NDUFA6;NDUFA3;NDUFA2;NDUFA1;SOD1;SLC25A6;BECN1;HDAC1;DCTN1;POLR2F;POLR2L	7	KEGG_2021_Human
Shigellosis	55/246	2.7191402668579e-08	9.88728419090764e-07	2.53363147178592	44.1367849936499	ACTN4;FNBP1;RRAGA;RRAGC;BAX;PFN1;ARPC5L;MYL12B;ACTB;CAPNS1;AKT1;GABARAPL1;MYL12A;PRKCQ;BCL10;PLCG1;PLCG2;SKP1;RHOA;JUN;ARF1;RPS27A;SEPTIN7;HCLS1;UBE2V2;ARF6;CD44;ATG16L1;UBE2D2;FOXO3;CAPN2;CAST;GLMN;NFKB1;TRAF5;ARPC4;ARPC2;ACTG1;UBC;ACTR3;CBX3;WIPI1;WIPI2;TNIP1;BCL2;ITPR3;HK1;SHARPIN;WASF2;HKDC1;BECN1;ITGB1;PIK3CD;CYTH4;CCL5	8	KEGG_2021_Human
Natural killer cell mediated cytotoxicity	36/131	2.95633082120162e-08	9.88728419090764e-07	3.32095693779904	57.5745398561499	KLRC3;KLRD1;MICA;SH2D1A;HLA-C;HLA-A;HLA-B;TNFRSF10A;HLA-E;IFNAR1;PRF1;FASLG;KLRK1;KLRC1;PLCG1;KLRC2;PLCG2;TNFSF10;PTPN11;NFATC2;IFNG;HCST;LCP2;CD247;CD244;LAT;CASP3;GZMB;LCK;ZAP70;CD48;KRAS;ITGB2;PIK3CD;FYN;RAC2	9	KEGG_2021_Human
Pathways of neurodegeneration	88/475	4.17029531200125e-08	1.25525888891238e-06	2.01153734390901	34.1814383382244	CCS;PSMC2;BAX;PSMC1;OPTN;PSMD8;PSMD3;PSMD1;DAXX;GABARAPL1;WNT10A;PLCG1;ATXN3;RPS27A;CSNK2A1;COX6B1;PSMA7;PSMA5;PSMA1;NDUFA13;NDUFA10;NDUFA11;PSMB7;PSMB4;TUBA4A;PARK7;TANK;MFN2;NFKB1;UQCRB;FASLG;WIPI1;WIPI2;TNFRSF1B;BCL2;SLC25A4;NDUFB8;ITPR3;NDUFB2;KLC2;NDUFA9;NDUFA8;NDUFA7;NDUFA6;NDUFA3;NDUFA2;NDUFA1;SLC25A6;BECN1;HSD17B10;CALM2;CALM1;STX1A;UQCR11;RAB39B;UBE2G2;ATP5F1D;ATP5F1E;COX6C;ACTR10;COX7C;COX5A;ATP5F1B;RAB8A;SDHD;SDHB;PPIF;COX6A1;CAPN2;NDUFV1;SEM1;UBA1;DNAL4;COX7A2;ATP5MC1;ATP5MC2;UBC;CYC1;NDUFS5;NDUFS2;PSMD14;CASP7;UQCRFS1;CASP3;SOD1;KRAS;ATP2A3;DCTN1	10	KEGG_2021_Human
