Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Other types of O-glycan biosynthesis	3/47	0.00131925174508008	0.110817146586727	15.217568947906	100.902990813121	OGT;RFNG;ST3GAL3	1	KEGG_2021_Human
Glycosphingolipid biosynthesis	2/45	0.0182270636766441	0.55024889116773	10.266149870801	41.1143674597987	A4GALT;ST3GAL3	2	KEGG_2021_Human
Fanconi anemia pathway	2/54	0.0256547218805069	0.55024889116773	8.48547008547009	31.0825114224284	FAN1;POLI	3	KEGG_2021_Human
Lysine degradation	2/63	0.0340967884254421	0.55024889116773	7.23023679417122	24.4277315612862	KMT2B;KMT2D	4	KEGG_2021_Human
Epithelial cell signaling in Helicobacter pylori infection	2/70	0.0413044793763584	0.55024889116773	6.48366013071895	20.6620264759288	NOD1;PLCG2	5	KEGG_2021_Human
Taurine and hypotaurine metabolism	1/11	0.049464197792521	0.55024889116773	21.8659340659341	65.7400652013695	CSAD	6	KEGG_2021_Human
Ubiquinone and other terpenoid-quinone biosynthesis	1/11	0.049464197792521	0.55024889116773	21.8659340659341	65.7400652013695	COQ3	6	KEGG_2021_Human
Thiamine metabolism	1/15	0.0668445339417491	0.55024889116773	15.6153846153846	42.2456389379437	AK1	8	KEGG_2021_Human
IL-17 signaling pathway	2/94	0.0696970106596452	0.55024889116773	4.78647342995169	12.7492403409603	IL17RC;TAB3	9	KEGG_2021_Human
Phosphatidylinositol signaling system	2/97	0.0735969230118425	0.55024889116773	4.63461988304094	12.0924280199063	DGKH;PLCG2	10	KEGG_2021_Human
Glycerophospholipid metabolism	2/98	0.074912317703192	0.55024889116773	4.58611111111111	11.8846177748394	DGKH;LPCAT2	11	KEGG_2021_Human
NF-kappa B signaling pathway	2/104	0.0829599393850581	0.55024889116773	4.31503267973856	10.7418313311126	TAB3;PLCG2	12	KEGG_2021_Human
HIF-1 signaling pathway	2/109	0.0898593612441182	0.55024889116773	4.11235721703011	9.90876371483892	PFKFB3;PLCG2	13	KEGG_2021_Human
Mannose type O-glycan biosynthesis	1/23	0.100667620712983	0.55024889116773	9.93306693306693	22.8056370222045	ST3GAL3	14	KEGG_2021_Human
Shigellosis	3/246	0.104493467864323	0.55024889116773	2.72784019975031	6.16118366896872	NOD1;PLCG2;TAB3	15	KEGG_2021_Human
Vitamin digestion and absorption	1/24	0.104809312603377	0.55024889116773	9.50071667462972	21.4299367184373	SLC46A1	16	KEGG_2021_Human
Natural killer cell mediated cytotoxicity	2/131	0.122016373201323	0.602904432288889	3.40723514211886	7.16745996995756	SH3BP2;PLCG2	17	KEGG_2021_Human
RNA polymerase	1/31	0.133277604445161	0.621962154077418	7.28131868131868	14.6741949891652	POLR2J3	18	KEGG_2021_Human
Fructose and mannose metabolism	1/33	0.141245631354923	0.623643121221575	6.82554945054945	13.3593396833768	PFKFB3	19	KEGG_2021_Human
Phospholipase D signaling pathway	2/148	0.148486457433708	0.623643121221575	3.00791476407915	5.73688008686474	DGKH;PLCG2	20	KEGG_2021_Human
Various types of N-glycan biosynthesis	1/39	0.164717533336367	0.658173348527611	5.7460960092539	10.3632174119145	ST3GAL3	21	KEGG_2021_Human
ABC transporters	1/45	0.187554673924048	0.658173348527611	4.96103896103896	8.30321590718822	ABCA7	22	KEGG_2021_Human
Ether lipid metabolism	1/49	0.202435194173539	0.658173348527611	4.5467032967033	7.26261045843099	LPCAT2	23	KEGG_2021_Human
NOD-like receptor signaling pathway	2/181	0.202543120206888	0.658173348527611	2.44928615766605	3.91102620052983	NOD1;TAB3	24	KEGG_2021_Human
Vibrio cholerae infection	1/50	0.206113002911749	0.658173348527611	4.45368916797488	7.03384804358302	PLCG2	25	KEGG_2021_Human
Glycosaminoglycan biosynthesis	1/53	0.217046075710046	0.658173348527611	4.19611158072697	6.41017146692062	ST3GAL3	26	KEGG_2021_Human
Notch signaling pathway	1/59	0.238467374565276	0.658173348527611	3.76089427813566	5.39132759186948	RFNG	27	KEGG_2021_Human
VEGF signaling pathway	1/59	0.238467374565276	0.658173348527611	3.76089427813566	5.39132759186948	PLCG2	27	KEGG_2021_Human
Mineral absorption	1/60	0.241980789215494	0.658173348527611	3.69696405289626	5.24561097966543	SLC46A1	29	KEGG_2021_Human
Glycerolipid metabolism	1/61	0.245478169726636	0.658173348527611	3.63516483516484	5.10576079937351	DGKH	30	KEGG_2021_Human
Fc epsilon RI signaling pathway	1/68	0.269516916330049	0.658173348527611	3.25422338855175	4.2666907807939	PLCG2	31	KEGG_2021_Human
Non-small cell lung cancer	1/72	0.282911572070745	0.658173348527611	3.07026776040861	3.87658423167469	PLCG2	32	KEGG_2021_Human
Inositol phosphate metabolism	1/73	0.286222096727986	0.658173348527611	3.02747252747253	3.78732940306075	PLCG2	33	KEGG_2021_Human
p53 signaling pathway	1/73	0.286222096727986	0.658173348527611	3.02747252747253	3.78732940306075	GORAB	33	KEGG_2021_Human
Glioma	1/75	0.292797860122007	0.658173348527611	2.94535194535195	3.61769569636058	PLCG2	35	KEGG_2021_Human
Pertussis	1/76	0.296063235121695	0.658173348527611	2.90593406593407	3.53705126390764	NOD1	36	KEGG_2021_Human
RNA degradation	1/79	0.305770144532002	0.658173348527611	2.79374471682164	3.31036851838562	PAN3	37	KEGG_2021_Human
B cell receptor signaling pathway	1/81	0.312167741123629	0.658173348527611	2.72362637362637	3.17088559957512	PLCG2	38	KEGG_2021_Human
Salmonella infection	2/249	0.31799612080646	0.658173348527611	1.76887089518668	2.02662385458924	NOD1;TAB3	39	KEGG_2021_Human
ErbB signaling pathway	1/85	0.324788496155249	0.658173348527611	2.59340659340659	2.91649601249327	PLCG2	40	KEGG_2021_Human
Fc gamma R-mediated phagocytosis	1/97	0.361292533362703	0.658173348527611	2.26785714285714	2.3088312142569	PLCG2	41	KEGG_2021_Human
Choline metabolism in cancer	1/98	0.364244906720017	0.658173348527611	2.24436388353914	2.26664776165941	DGKH	42	KEGG_2021_Human
Inflammatory mediator regulation of TRP channels	1/98	0.364244906720017	0.658173348527611	2.24436388353914	2.26664776165941	PLCG2	42	KEGG_2021_Human
AGE-RAGE signaling pathway in diabetic complications	1/100	0.370109216146165	0.658173348527611	2.1988011988012	2.18551414687094	PLCG2	44	KEGG_2021_Human
Protein digestion and absorption	1/103	0.378805498721428	0.658173348527611	2.13380736910149	2.07135595199278	SLC36A1	45	KEGG_2021_Human
C-type lectin receptor signaling pathway	1/104	0.381677785705277	0.658173348527611	2.11298410327537	2.03518089975776	PLCG2	46	KEGG_2021_Human
Insulin resistance	1/108	0.393036154414242	0.658173348527611	2.03358323919072	1.8990691821079	OGT	47	KEGG_2021_Human
Ribosome biogenesis in eukaryotes	1/108	0.393036154414242	0.658173348527611	2.03358323919072	1.8990691821079	WDR75	47	KEGG_2021_Human
TNF signaling pathway	1/112	0.404188100406055	0.658173348527611	1.95990495990496	1.77542873761405	TAB3	49	KEGG_2021_Human
Leukocyte transendothelial migration	1/114	0.409687827151249	0.658173348527611	1.92502188077409	1.71781215300873	PLCG2	50	KEGG_2021_Human
Growth hormone synthesis, secretion and action	1/119	0.423218425872671	0.658173348527611	1.84298752095362	1.58472389264165	PLCG2	51	KEGG_2021_Human
Neurotrophin signaling pathway	1/119	0.423218425872671	0.658173348527611	1.84298752095362	1.58472389264165	PLCG2	51	KEGG_2021_Human
AMPK signaling pathway	1/120	0.425887502117313	0.658173348527611	1.82740788623142	1.55983890964552	PFKFB3	53	KEGG_2021_Human
Thyroid hormone signaling pathway	1/121	0.428544360759426	0.658173348527611	1.81208791208791	1.53549266262145	PLCG2	54	KEGG_2021_Human
Platelet activation	1/124	0.436442182972007	0.658173348527611	1.76762262128116	1.46553479894248	PLCG2	55	KEGG_2021_Human
Osteoclast differentiation	1/127	0.444232023260432	0.658173348527611	1.72527472527473	1.39990219414284	PLCG2	56	KEGG_2021_Human
Purine metabolism	1/129	0.449365982135784	0.658173348527611	1.6981456043956	1.3583765873575	AK1	57	KEGG_2021_Human
FoxO signaling pathway	1/131	0.454453026364303	0.658173348527611	1.67185122569738	1.31852339647312	BCL6	58	KEGG_2021_Human
Autophagy	1/137	0.469436892673552	0.668350830247091	1.59760827407886	1.20814557089812	SMCR8	59	KEGG_2021_Human
Cushing syndrome	1/155	0.51198883796075	0.716784373145049	1.40959040959041	0.943653760298577	KMT2D	60	KEGG_2021_Human
Hepatocellular carcinoma	1/168	0.540603916599188	0.744438180234947	1.29900638283872	0.798977777812965	PLCG2	61	KEGG_2021_Human
Axon guidance	1/182	0.569565691157579	0.746595149981476	1.19768077226641	0.674151935119922	PLCG2	62	KEGG_2021_Human
Neutrophil extracellular trap formation	1/189	0.583361722776588	0.746595149981476	1.15267711012392	0.621232832148364	PLCG2	63	KEGG_2021_Human
Chemokine signaling pathway	1/192	0.589139559934962	0.746595149981476	1.13439963178183	0.600201973643036	PLCG2	64	KEGG_2021_Human
Transcriptional misregulation in cancer	1/192	0.589139559934962	0.746595149981476	1.13439963178183	0.600201973643036	BCL6	64	KEGG_2021_Human
Kaposi sarcoma-associated herpesvirus infection	1/193	0.591047837423148	0.746595149981476	1.12843406593407	0.593396444022136	PLCG2	66	KEGG_2021_Human
Pathogenic Escherichia coli infection	1/197	0.598593672205987	0.746595149981476	1.10518053375196	0.567147986254817	TAB3	67	KEGG_2021_Human
Epstein-Barr virus infection	1/202	0.607832551115826	0.746595149981476	1.07741512219124	0.53639741531694	PLCG2	68	KEGG_2021_Human
Proteoglycans in cancer	1/205	0.613274587484784	0.746595149981476	1.06140917905624	0.518968060618708	PLCG2	69	KEGG_2021_Human
Human immunodeficiency virus 1 infection	1/212	0.625683890446607	0.750820668535929	1.0258319879173	0.481022880284231	PLCG2	70	KEGG_2021_Human
Coronavirus disease	1/232	0.659009950942203	0.752083298495502	0.936063936063936	0.390354241682546	PLCG2	71	KEGG_2021_Human
Ras signaling pathway	1/232	0.659009950942203	0.752083298495502	0.936063936063936	0.390354241682546	PLCG2	71	KEGG_2021_Human
Chemical carcinogenesis	1/239	0.669966429296355	0.752083298495502	0.908209437621202	0.363763012992431	BCL6	73	KEGG_2021_Human
Herpes simplex virus 1 infection	2/498	0.671471130382764	0.752083298495502	0.869713261648746	0.34639309993323	ZNF26;ZNF248	74	KEGG_2021_Human
Calcium signaling pathway	1/240	0.671502945085269	0.752083298495502	0.904363419007771	0.360150863837608	PLCG2	75	KEGG_2021_Human
Endocytosis	1/252	0.689398316893614	0.761966560777153	0.860601549844578	0.320088755109424	ACAP3	76	KEGG_2021_Human
MAPK signaling pathway	1/294	0.744765074341722	0.801343354939082	0.735663653752391	0.216790108153631	MAP4K3	77	KEGG_2021_Human
Cytokine-cytokine receptor interaction	1/295	0.745956671477648	0.801343354939082	0.733124018838305	0.214869677652343	IL17RC	78	KEGG_2021_Human
Huntington disease	1/306	0.758706520190001	0.801343354939082	0.706287155467483	0.195034306581476	POLR2J3	79	KEGG_2021_Human
MicroRNAs in cancer	1/310	0.76318414756103	0.801343354939082	0.697002027099115	0.188368931100761	PLCG2	80	KEGG_2021_Human
Human papillomavirus infection	1/331	0.785377231412654	0.81446527702053	0.651948051948052	0.157504864652378	RFNG	81	KEGG_2021_Human
Amyotrophic lateral sclerosis	1/364	0.81616493982164	0.836071401768509	0.591681046226501	0.120193384996562	SMCR8	82	KEGG_2021_Human
Pathways of neurodegeneration	1/475	0.891007122103109	0.901742147670616	0.450549450549451	0.0519946943365264	SMCR8	83	KEGG_2021_Human
Pathways in cancer	1/531	0.916368690057968	0.916368690057968	0.40178312253784	0.0350903297634713	PLCG2	84	KEGG_2021_Human
Adipogenesis	4/200	0.0136907344308711	0.177979547601325	4.57142857142857	19.6161645434029	MAP4K3;PFKFB3;COQ3;BCL6	1	MSigDB_Hallmark_2020
TNF-alpha Signaling via NF-kB	3/200	0.0648501751515454	0.421526138485045	3.3726686819141	9.2265276471505	ZBTB10;PFKFB3;BCL6	2	MSigDB_Hallmark_2020
Interferon Gamma Response	2/200	0.234615113879695	0.604162514877192	2.21212121212121	3.20715306722044	NOD1;PELI1	3	MSigDB_Hallmark_2020
Androgen Response	1/100	0.370109216146165	0.604162514877192	2.1988011988012	2.18551414687094	ZBTB10	4	MSigDB_Hallmark_2020
PI3K/AKT/mTOR  Signaling	1/105	0.384536935469807	0.604162514877192	2.09256128486898	1.99989311572446	NOD1	5	MSigDB_Hallmark_2020
Spermatogenesis	1/135	0.464488063259856	0.604162514877192	1.62161718878137	1.24348755070335	PHF7	6	MSigDB_Hallmark_2020
DNA Repair	1/150	0.500519630359708	0.604162514877192	1.45726085994542	1.00858256886368	AK1	7	MSigDB_Hallmark_2020
Hypoxia	1/200	0.604162514877192	0.604162514877192	1.08835385719808	0.548434626432317	PFKFB3	8	MSigDB_Hallmark_2020
Myogenesis	1/200	0.604162514877192	0.604162514877192	1.08835385719808	0.548434626432317	AK1	8	MSigDB_Hallmark_2020
Complement	1/200	0.604162514877192	0.604162514877192	1.08835385719808	0.548434626432317	DGKH	8	MSigDB_Hallmark_2020
Xenobiotic Metabolism	1/200	0.604162514877192	0.604162514877192	1.08835385719808	0.548434626432317	CSAD	8	MSigDB_Hallmark_2020
p53 Pathway	1/200	0.604162514877192	0.604162514877192	1.08835385719808	0.548434626432317	AK1	8	MSigDB_Hallmark_2020
KRAS Signaling Dn	1/200	0.604162514877192	0.604162514877192	1.08835385719808	0.548434626432317	KMT2D	8	MSigDB_Hallmark_2020
