Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Herpes simplex virus 1 infection	278/498	1.36211921348486e-28	4.33153909888186e-26	2.75781212912414	176.950439701046	ZNF285;ZNF283;ZNF282;ZNF160;ZNF398;ZNF155;ZNF154;ZNF273;NXF1;AKT3;AKT1;AKT2;ZNF268;ZNF267;ZNF19;HLA-DRB5;ZNF141;ZNF140;ZNF382;ZNF10;ZNF12;HCFC1;HCFC2;ZNF17;ZNF37A;ZNF136;HLA-DRB1;ZNF254;ZNF132;ZNF253;ZNF490;ZNF23;ZNF25;ZNF26;C5;TBK1;ZNF248;ZNF124;ZNF486;CARD9;ZNF30;HLA-DQB1;ZNF235;ZNF234;ZNF112;ZNF596;ZNF595;ZNF473;ZNF230;ZNF350;ZNF471;ZNF470;ZNF43;ZNF44;ZNF45;ZNF41;ZNF229;ZNF107;ZNF227;ZNF226;ZNF347;ZNF468;ZNF589;ZNF224;ZNF587;HLA-DQA1;ZNF223;ZNF343;ZNF100;ZNF221;ZNF583;ZNF461;IFNGR1;STAT1;ZNF460;IFNGR2;STAT2;ZNF33A;HLA-DPB1;ZNF699;ZNF577;ZNF334;ZNF212;ZNF333;ZNF331;ZNF573;RNASEL;ZNF571;ZNF570;IFIH1;IKBKB;HLA-DMB;ZSCAN32;HLA-DPA1;ZNF568;ZNF567;HLA-DMA;ZNF324;ZNF566;ZNF565;JAK2;ZNF564;ZNF200;ZNF442;ZNF320;ZNF441;ZNF562;ZNF440;ZNF561;ZNF680;TAP2;PPP1CB;ZNF439;SRSF4;ZNF559;ZNF316;ZNF558;ZNF436;ZNF557;ZNF799;ZFP28;ZNF677;ZNF555;ZNF675;ZNF432;ZNF431;ZNF552;ZNF430;ZNF791;ZNF790;SRSF1;PPP1CC;ZFP30;ZNF429;ZNF549;ZNF426;ZNF304;ZNF546;MAP3K7;ZNF302;ZNF544;ZNF786;ZNF543;ZNF785;HLA-DOA;ZNF300;ZNF420;ZNF783;ZNF782;EIF2B3;ZFP69B;TRAF3;NFKB1;MYD88;TRAF6;ZNF417;ZNF658;ZNF778;BIRC2;IFNAR1;ZNF891;ZNF529;ZNF528;ZNF649;ZNF768;ZNF888;ZNF766;ZNF764;ZNF641;ITGA5;APAF1;EIF2AK2;EIF2AK1;EIF2AK4;EIF2AK3;PTPN11;TNFRSF1A;PIK3CB;PIK3CA;ZNF519;HLA-DRA;ZNF879;ZNF514;ZNF875;ZNF510;ZNF630;ZFP82;ZNF506;ZNF746;ZNF624;ZNF623;ZNF621;CHUK;MTOR;ZFP90;ZNF619;ZNF616;ZNF737;NECTIN1;ZNF615;ZNF736;ZNF614;ZNF611;ZNF610;NECTIN2;ZNF850;SRC;ZNF607;ZNF606;ZNF605;ZNF726;ZNF846;ZNF845;ZNF600;ZNF721;ZNF841;PML;ZNF718;ZNF717;ZNF714;ZNF713;ZNF324B;SP100;ZNF708;ZNF707;ZNF701;ZNF700;ZNF816;ZNF814;RBAK;ZNF808;ZNF805;TYK2;TLR2;IL1B;ZNF780B;ZNF585B;SYK;ZNF2;ZNF354B;ZNF354A;ZNF354C;ZFP14;TSC2;TSC1;ZNF7;ZNF8;ZNF81;ZNF83;ZNF84;PDIA3;DDX58;ZNF91;MAVS;ZNF93;TAB2;POU2F1;PILRA;IRAK4;OAS1;PILRB;TAPBP;OAS2;OAS3;IRF9;ZNF195;CGAS;PIK3R2;CASP8;CASP9;IRAK1;CASP3;ZNF189;ZNF182;ZNF181;ZNF180;ZNF175;ZNF169	1	KEGG_2021_Human
Lysosome	86/128	3.15761912471368e-16	5.02061440829476e-14	4.39071729957806	156.71147611467	CD164;ENTPD4;AP1B1;CTNS;GALNS;GLA;CD68;ATP6V0D1;IDUA;ASAH1;GGA1;GGA3;GGA2;GNPTAB;LAPTM4A;LAMP2;LAMP1;AP3M1;ARSA;ARSB;IGF2R;MANBA;ATP6AP1;SLC11A1;SLC11A2;M6PR;LGMN;PPT1;TPP1;GNS;NAGPA;LIPA;ARSG;ATP6V0A1;ATP6V1H;ATP6V0A2;CTSB;HGSNAT;CTSA;FUCA1;FUCA2;AP3B1;NPC1;SUMF1;GNPTG;DNASE2;MAN2B1;CLTC;CTSZ;CTSS;MFSD8;PSAP;CLTCL1;CTSL;IDS;NEU1;ACP5;CTSH;ACP2;CTSD;CTSC;SORT1;GAA;NAGA;AP3D1;MCOLN1;GALC;GLB1;PLA2G15;ATP6V0D2;SCARB2;GBA;HEXA;HEXB;TCIRG1;AP4E1;SGSH;CLN5;AP4M1;AP1G1;CLN3;GM2A;NAGLU;AP3S2;GUSB;SLC17A5	2	KEGG_2021_Human
Autophagy	81/137	5.52034288256539e-11	5.85156345551931e-09	3.09592885375494	73.1258272911006	ATG9A;UVRAG;SH3GLB1;ATG10;TSC2;TSC1;ATG14;ATG13;RRAGB;RRAGD;ATG16L2;RRAGC;ATG16L1;ULK2;ULK1;SQSTM1;RAF1;RAB1A;MTMR3;MTMR4;STX17;ZFYVE1;PRKAA1;TANK;NRAS;LAMP2;LAMP1;AKT3;TP53INP2;AKT1;NRBF2;AKT2;MAP3K7;GABARAPL1;PRKCD;MAP2K1;TRAF6;ATG2B;IRS2;WDR41;HIF1A;IGF1R;STK11;TBK1;ATG7;SUPT20H;PRKACA;CTSB;RUBCN;CFLAR;EIF2AK4;EIF2AK3;WIPI1;MRAS;PIK3CB;PIK3CA;ATG4C;PIK3C3;SMCR8;RAB7A;RAB7B;PIK3R4;PIK3R2;ITPR1;CTSL;CTSD;DAPK1;PDPK1;MTOR;RPS6KB1;VMP1;MTMR14;PTEN;RB1CC1;AMBRA1;CAMKK2;PPP2CB;RPTOR;MAPK9;MAPK8;MAPK1	3	KEGG_2021_Human
Tuberculosis	92/180	7.69596376992073e-08	6.11829119708698e-06	2.23628588706194	36.63032870044	MAPK14;RFX5;RAF1;ATP6V0D1;NOD2;LAMP2;LAMP1;AKT3;AKT1;AKT2;HLA-DOA;ARHGEF12;CREBBP;HLA-DRB5;ATP6AP1;TIRAP;NFKB1;MYD88;CREB1;RFXAP;TRAF6;RAB5A;HLA-DRB1;BCL10;CD14;ATP6V0A1;ATP6V1H;ATP6V0A2;HSPA9;VDR;APAF1;KSR1;CARD9;SPHK2;IL10RA;IRAK4;IL18;TNFRSF1A;IL1A;TLR2;IL1B;TLR1;FCGR2A;HLA-DQB1;HLA-DRA;PIK3C3;TLR6;RAB7A;TLR4;CTSS;PPP3CA;FCGR3A;PPP3CB;CASP8;FCGR3B;CASP9;CLEC7A;CASP10;IRAK1;CASP3;RIPK2;CIITA;CTSD;HLA-DQA1;CR1;IFNGR1;STAT1;IFNGR2;SYK;HLA-DPB1;PLA2R1;ATP6V0D2;ITGB2;CAMK2D;CEBPB;SRC;TCIRG1;HSPD1;ITGAM;EEA1;HLA-DMB;MAPK9;FCGR1A;MAPK8;EP300;MRC1;HLA-DPA1;ITGAX;MAPK1;NFYA;HLA-DMA;JAK2	4	KEGG_2021_Human
Protein processing in endoplasmic reticulum	88/171	9.78996372994985e-08	6.22641693224811e-06	2.26731808525651	36.5929789040628	SEC24A;SEC24C;SEC24B;AMFR;MOGS;YOD1;DNAJB12;HSPA1A;SEC24D;PLAA;HSPA1B;PRKN;ATF6B;UBXN2A;PPP1R15A;RRBP1;HSP90B1;CAPN1;CAPN2;MAP3K5;PDIA4;PDIA3;EDEM1;EDEM2;EDEM3;PDIA6;CKAP4;NPLOC4;DNAJC10;STT3B;HYOU1;STT3A;ATF6;VCP;NGLY1;CUL1;UBE2J1;HSPH1;SEC31A;SEC63;SIL1;MAP2K7;HSP90AA1;HSPA6;HSPA5;EIF2AK2;EIF2AK1;EIF2AK4;EIF2AK3;RAD23B;UBE2G2;DNAJC3;DNAJC5;NFE2L2;TRAM1;SAR1B;RPN1;SEL1L;RPN2;ATXN3;ERLEC1;MAN1A2;MAN1A1;UBXN4;MBTPS1;MBTPS2;SYVN1;UBE4B;DNAJA1;CANX;MAN1B1;P4HB;SEC23B;ERO1A;SEC23A;HSP90AB1;PRKCSH;LMAN1;SEC61A2;MAPK9;GANAB;MAPK8;OS9;SEC61A1;UBQLN2;UBQLN1;UGGT2;UGGT1	5	KEGG_2021_Human
Salmonella infection	119/249	1.38738809067191e-07	7.35315688056115e-06	1.96035286488603	30.9552905501085	DYNC2H1;AHNAK2;MAPK14;DYNC1LI1;DYNC1LI2;NAIP;CYFIP1;AHNAK;NOD1;SNX33;AKT3;AKT1;AKT2;VPS11;VPS18;NCKAP1L;GCC2;CD14;GSDMD;ANXA2;JUN;IL18;RHOB;TLR2;IL1B;PTPRC;EXOC5;PLEKHM2;EXOC4;EXOC7;PLEKHM1;TLR6;TLR5;RAB7A;TLR4;EXOC2;RAB7B;MYO6;RIPK2;RIPK1;SNX9;DYNC1I2;FOS;SNX18;PKN1;DYNC1H1;FHOD1;CTNNB1;WASL;IKBKB;ABI1;ELMO1;ELMO2;ARL8B;RAF1;ROCK2;HSP90B1;PAK1;TUBB6;KIF5B;FLNA;CSE1L;FLNB;MAP3K7;KPNA4;KPNA1;MAP2K4;MAP2K1;M6PR;TIRAP;ARPC5;TNFRSF10B;NFKB1;MYD88;TRAF6;TAB3;TAB2;RAB5A;ACBD3;BIRC2;FBXO22;MLKL;MAP2K7;ACTR3;ACTR2;HSP90AA1;IRAK4;DNM2;TNFRSF1A;PIK3CB;PIK3CA;PIK3C3;NLRC4;KLC1;CASP8;FYCO1;KLC4;CASP7;CASP5;DYNC2LI1;IRAK1;CASP3;CASP1;TCF7L2;CHUK;VPS33A;VPS41;HSP90AB1;DCTN5;DCTN4;DCTN1;PIK3C2B;PIK3C2A;PIK3CG;MAPK9;MAPK8;MAPK1;CYTH1;VPS39	6	KEGG_2021_Human
Yersinia infection	73/137	1.99382293542525e-07	9.05765276378901e-06	2.43686345333965	37.5960311752624	MAPK14;CD4;ELMO1;ELMO2;SKAP2;ROCK1;ROCK2;CRKL;AKT3;AKT1;AKT2;MAP3K7;ARHGEF12;MAP2K4;MAP2K1;ARPC5;NFKB1;PTK2;MYD88;GNAQ;TRAF6;TAB2;ARHGEF28;TBK1;PIP5K1A;PIP5K1C;MAP2K7;ACTR3;ACTR2;JUN;ITGA5;LIMK1;FN1;NFATC3;IRAK4;IL18;BAIAP2;VAV1;VAV2;VAV3;IL1B;FCGR2A;PIK3CB;PIK3CA;DOCK1;TLR4;ARHGEF7;BCAR1;GSK3B;MEFV;NLRC4;PIK3R2;IRAK1;CASP1;WASF2;CHUK;FOS;PKN1;CRK;PKN2;ITGB1;SRC;WIPF2;WASL;IKBKB;MAPK9;MAPK8;RPS6KA1;RPS6KA3;RPS6KA2;PTK2B;MAPK1;GIT2	7	KEGG_2021_Human
Ubiquitin mediated proteolysis	73/140	6.07188546316545e-07	2.41357447160827e-05	2.32723403352729	33.3130204610845	UBE2H;FBXW7;MAP3K1;PPIL2;FBXW11;FBXW8;HUWE1;PML;UBE2W;UBE2Z;CDC16;UBE2O;UBE2K;PRKN;UBE3A;UBE3B;UBE3C;CDC23;HERC4;HERC3;HERC2;HERC1;CDC27;BTRC;SIAH1;FANCL;PIAS1;PIAS2;TRAF6;BIRC6;UBA3;UBA1;BIRC2;MDM2;CUL7;CUL5;CUL3;CUL2;CUL1;RHOBTB1;RHOBTB2;UBE2J1;COP1;SMURF2;SMURF1;UBE2G2;CUL4B;CUL4A;KLHL9;UBA7;UBA6;UBR5;BRCA1;UBE2E2;UBE4A;WWP1;SYVN1;UBE4B;WWP2;ITCH;DDB1;XIAP;NEDD4;ANAPC4;ANAPC5;TRIM37;TRIP12;ANAPC7;ANAPC1;ANAPC2;MGRN1;CBL;VHL	8	KEGG_2021_Human
Phagosome	77/152	1.34136721479483e-06	4.73949749227507e-05	2.19300152736083	29.6533744447708	DYNC2H1;TAP2;DYNC1LI1;DYNC1LI2;MARCO;NCF1;ATP6V0D1;STX12;TUBB6;LAMP2;LAMP1;STX7;HLA-DOA;MSR1;HLA-DRB5;ATP6AP1;M6PR;CYBB;HGS;RAB5A;VAMP3;ATP6V1B2;HLA-DRB1;ATP6V1A;ATP6V1D;NCF2;TFRC;NCF4;CD14;ATP6V1C1;ATP6V0A1;ATP6V1H;ATP6V0A2;ITGA5;TLR2;FCGR2A;PIKFYVE;HLA-DQB1;HLA-DRA;PIK3C3;TLR6;RAB7A;TLR4;RAB7B;CTSS;FCGR3A;FCGR3B;CLEC7A;CTSL;CD36;DYNC1I2;HLA-DQA1;CANX;HLA-DPB1;PLA2R1;ATP6V0D2;SEC22B;DYNC1H1;ITGB2;COLEC12;ITGB1;ITGB5;TCIRG1;THBS1;ITGAM;THBS3;EEA1;SEC61A2;HLA-DMB;FCGR1A;MRC1;SEC61A1;HLA-DPA1;ITGAV;HLA-DMA;OLR1;SCARB1	9	KEGG_2021_Human
Osteoclast differentiation	66/127	2.39890713078159e-06	7.62852467588545e-05	2.30950509386151	29.8861444002579	MITF;MAPK14;OSCAR;TEC;NCF1;SQSTM1;CSF1;AKT3;AKT1;AKT2;MAP3K7;MAP2K1;NFKB1;FOSL2;CREB1;TRAF6;BTK;GRB2;TAB2;IFNAR1;CSF1R;SPI1;NCF2;NCF4;SIRPA;MAP2K7;JUN;GAB2;LILRB1;LILRB2;LILRB3;LILRB4;TYK2;LILRB5;TGFBR1;TGFBR2;TNFRSF1A;IL1A;IL1B;CYLD;FCGR2A;PIK3CB;PIK3CA;IRF9;PIK3R2;SIRPB1;PPP3CA;FCGR3A;PPP3CB;FCGR3B;ACP5;BLNK;IFNGR1;STAT1;CHUK;IFNGR2;STAT2;SYK;FOS;PPARG;LILRA6;IKBKB;MAPK9;FCGR1A;MAPK8;MAPK1	10	KEGG_2021_Human
