Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Ribosome	85/158	1.02395325923278e-58	2.91826678881344e-56	17.9295822483867	2394.07014191212	RPL22;RPS8;RPL21;RPS9;RPL24;RPS6;RPL23;RPS7;RPSA;FAU;RPL26;RPL28;RPL22L1;RPL27;RPL29;RPL11;RPL10;RPL13;RPL12;RPS4Y1;RPL36AL;RPL15;RPL14;RPS5;RPL17;RPS2;RPS3;RPL19;RPL18;RPL41;RPS27;RPS26;RPS29;RPS28;RPL27A;RPS21;RPS20;RPS23;RPS25;RSL24D1;RPS24;RPL5;RPL6;RPL3;RPL31;RPL30;RPL4;RPL32;RPL35;RPL34;RPL9;RPL7;RPL8;RPS16;RPS15;RPS18;RPS17;RPS19;RPL37;RPL36;RPL39;RPS10;RPL38;RPS12;RPS11;RPS14;RPS13;RPL13A;RPS3A;RPL37A;RPS10-NUDT3;RPL36A;RPS15A;RPS27A;MRPS21;RPL35A;RPL23A;UBA52;RPLP0;RPLP2;RPLP1;RPL10A;RPS4X;RPL18A;RPL7A	1	KEGG_2021_Human
Coronavirus disease	96/232	6.72411715602014e-53	9.5818669473287e-51	10.9320512191532	1313.28162617926	RPL22;RPL21;RPL24;MX2;RPL23;RPL26;RPL28;RPL22L1;RPL27;RPL29;RPL11;RPL10;RPL13;RPL12;RPS4Y1;RPL36AL;RPL15;RPL14;RPL17;RPL19;RPL18;RPL41;PRKCB;PRKCA;RPS27;RPS26;RPS29;RPS28;PIK3R1;RPL27A;RPS21;RPS20;RPS23;RPS25;RPS24;RPL5;RPL6;RPL3;RPL31;RPL30;RPL4;RPL32;RPL35;RPL34;RPL9;RPL7;RPL8;RPS16;RPS15;RPS18;RPS17;RPS19;RPL37;RPL36;PLCG1;RPL39;RPS10;RPL38;RPS12;RPS11;RPS14;RPS13;RPS10-NUDT3;RPS15A;RPS27A;RPLP0;RPLP2;RPLP1;RPL18A;IKBKE;JAK1;RPS8;RPS9;RPS6;RPS7;RPSA;FAU;IL6ST;RPS5;RPS2;RPS3;TAB2;RSL24D1;IFNAR2;IL6R;RPL13A;RPS3A;NFKBIA;RPL37A;RPL36A;RPL35A;RPL23A;UBA52;RPL10A;RPS4X;RPL7A	2	KEGG_2021_Human
NF-kappa B signaling pathway	22/104	6.74146043250313e-07	6.40438741087797e-05	3.92491330255015	55.7723078873179	TRAF1;PRKCB;NFKB2;TRAF5;PRKCQ;TAB2;BIRC3;PLCG1;NFKBIA;CYLD;ATM;BCL2;LAT;EDA;TRADD;TNFAIP3;LCK;ZAP70;LTB;LTA;CD40LG;MALT1	3	KEGG_2021_Human
Th17 cell differentiation	22/107	1.12376323265846e-06	8.00681303269152e-05	3.78577699736611	51.8607059487062	IL4R;IL23A;IL6ST;IL2RG;IL27RA;SMAD3;PRKCQ;GATA3;PLCG1;IL6R;NFKBIA;CD247;LAT;CD3G;CD3E;CD3D;PPP3CC;LCK;ZAP70;IL2RA;JAK3;JAK1	4	KEGG_2021_Human
Measles	24/139	9.41243209609394e-06	0.000536508629477355	3.05244073478603	35.3273592894544	BAD;MX2;IL2RG;CCND3;CCND2;PIK3R1;TAB2;IFNAR2;HSPA8;NFKBIA;BCL2;CD28;TRADD;TNFAIP3;CD3G;CD3E;CD3D;IL2RA;EIF3H;CDKN1B;RACK1;JAK3;IKBKE;JAK1	5	KEGG_2021_Human
Spliceosome	24/150	3.47621032096111e-05	0.00141727284551791	2.78430931774756	28.586455743752	HNRNPM;SNRPA;HNRNPK;HNRNPC;SNRPF;SRSF5;SRSF8;SNRPD2;LSM5;DDX5;FUS;HSPA8;SYF2;SNU13;U2AF1L4;U2AF1L5;SF3A2;THOC3;RP9;RBMX;SF3A1;TRA2B;HNRNPA3;HNRNPA1	6	KEGG_2021_Human
T cell receptor signaling pathway	19/104	3.48102102407907e-05	0.00141727284551791	3.26184768578278	33.4848230045987	PIK3R1;PRKCQ;RASGRP1;PLCG1;NFKBIA;CD28;CD247;ITK;LAT;CD3G;CD3E;CD3D;PPP3CC;ICOS;LCK;ZAP70;CD40LG;MALT1;NCK2	7	KEGG_2021_Human
Th1 and Th2 cell differentiation	17/92	7.6295600526368e-05	0.00271803076875186	3.30422535211268	31.3270145499937	IL4R;NFKBIA;CD247;LAT;CD3G;IL2RG;CD3E;CD3D;PPP3CC;LCK;ZAP70;IL2RA;PRKCQ;GATA3;PLCG1;JAK3;JAK1	8	KEGG_2021_Human
Primary immunodeficiency	10/38	0.000111137689540958	0.00351936016879699	5.19093941078377	47.2621572158723	LCK;ZAP70;CD40LG;IL7R;IL2RG;CD3E;CD3D;CD79A;JAK3;ICOS	9	KEGG_2021_Human
PD-L1 expression and PD-1 checkpoint pathway in cancer	16/89	0.000171766081698907	0.00489533332841884	3.19290541626056	27.6805007690047	NFKBIA;CD28;CD247;LAT;CD3G;CD3E;CD3D;PPP3CC;LCK;ZAP70;PIK3R1;PRKCQ;RASGRP1;PLCG1;JAK1;MAP2K6	10	KEGG_2021_Human
