Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Spliceosome	75/150	4.78726174324858e-31	9.53565974439538e-29	7.78318584070797	543.376731777043	CWC15;HNRNPM;PHF5A;SNRPA;HNRNPK;DDX39B;SRSF3;SRSF4;HNRNPC;SNRPF;PPIH;SNRPG;SRSF7;SNRPE;SNRPB;SRSF9;SNRPC;SF3B5;SF3B6;SF3B4;SRSF1;SRSF2;HNRNPU;MAGOH;SNRPD2;SNRPD1;SF3B1;SF3B2;TXNL4A;PRPF38A;BUD31;LSM2;LSM5;LSM4;LSM3;PRPF6;LSM8;SNW1;LSM7;SNRNP200;TCERG1;SNRNP70;CCDC12;RBM17;FUS;NCBP1;CDC5L;PRPF40A;MAGOHB;PRPF19;SYF2;RBM25;RBM22;USP39;DDX46;RBM8A;SNU13;SF3A2;THOC2;THOC3;U2SURP;SNRNP40;ACIN1;SNRPA1;RBMX;EIF4A3;ISY1;DDX23;U2AF2;PUF60;TRA2B;SNRPB2;SRSF10;HNRNPA3;HNRNPA1	1	KEGG_2021_Human
Parkinson disease	100/249	6.46485406399687e-31	9.53565974439538e-29	5.25982313109019	365.630069333404	PSMC4;PSMC5;PSMC3;UQCRC2;BAX;PSMC1;UQCRC1;CALM3;CALM1;UBE2L6;UBE2L3;PSMD9;PSMD7;PSMD8;PSMD6;PSMD4;PSMD2;COX8A;DAXX;COX7A2L;ATF4;UBE2J2;TUBB;ATP5F1D;COX6C;COX7B;ATP5PF;ATP5PB;TUBB4B;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA2;PSMA3;NDUFAB1;PSMA1;ATP5PO;COX5A;NDUFA12;NDUFA13;NDUFA10;NDUFA11;TUBA1A;PSMB7;ATP5F1A;ATP5F1B;TUBA1C;ATP5F1C;PSMB6;TUBA1B;PSMB3;PSMB4;PSMB1;PSMB2;SDHB;ERN1;SDHA;TUBA4A;NDUFB11;NDUFB10;PARK7;COX6A1;KIF5B;NDUFV2;NDUFV1;SEM1;TXN2;ATP5MC3;COX7A2;ATP5MC2;UQCRH;CYC1;NDUFC2;NDUFS8;NDUFS6;NDUFS3;CYCS;NDUFS2;PSMD11;NDUFB9;PSMD13;SLC25A4;NDUFB8;PSMD14;NDUFB4;NDUFB3;ITPR3;UQCRFS1;CASP3;NDUFA9;NDUFA7;NDUFA6;ADRM1;NDUFA2;VDAC3;VDAC1;SLC25A6;SLC25A5	2	KEGG_2021_Human
Amyotrophic lateral sclerosis	125/364	1.76520252072775e-30	1.73578247871562e-28	4.12398947348492	282.531579922601	BAD;NUP210;MAPK13;PSMC4;PSMC5;PSMC3;UQCRC2;BAX;PSMC1;UQCRC1;PFN1;OPTN;NUP205;PSMD9;ACTB;PSMD7;PSMD8;PSMD6;PSMD4;PSMD2;SIGMAR1;COX8A;DAXX;COX7A2L;ATF4;SEC13;NDC1;TUBB;ATP5F1D;COX6C;COX7B;ACTR1B;PPP3CC;ATP5PF;ATP5PB;TUBB4B;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;HNRNPA2B1;PSMA2;PSMA3;NDUFAB1;PSMA1;ATP5PO;COX5A;NDUFA12;NDUFA13;NDUFA10;NDUFA11;DERL1;TUBA1A;PSMB7;ATP5F1A;ATP5F1B;TUBA1C;ATP5F1C;PSMB6;TUBA1B;PSMB3;PSMB4;PSMB1;PSMB2;SDHB;ERN1;SDHA;TUBA4A;SRSF3;SRSF7;NDUFB11;NDUFB10;COX6A1;KIF5B;NDUFV2;NDUFV1;MAP2K3;NUP153;NUP155;TRAF2;SEM1;ACTG1;ATP5MC3;COX7A2;ATP5MC2;UQCRH;TPR;CYC1;FUS;GPX7;NCBP1;NDUFC2;TNFRSF1B;NUP50;NDUFS8;NDUFS6;NDUFS3;CYCS;NDUFS2;PSMD11;NDUFB9;PSMD13;NDUFB8;PSMD14;NDUFB4;NDUFB3;ITPR3;UQCRFS1;CASP3;NDUFA9;NDUFA7;NDUFA6;ADRM1;NDUFA2;SOD1;NUP35;VDAC1;NUP37;NUP107;NXT1;DCTN3;DCTN2;HNRNPA3;HNRNPA1	3	KEGG_2021_Human
Cell cycle	66/124	1.43315296618481e-29	1.05695031256129e-27	8.83012416224677	586.453498083827	CDC25A;CDC25B;RBX1;CDC20;CDC25C;BUB1B;MAD2L1;MAD2L2;PCNA;CCND2;CHEK1;CDC27;CHEK2;E2F1;PTTG1;E2F2;SMAD3;PLK1;GADD45A;CCNA2;STAG1;STAG2;TFDP1;PRKDC;PKMYT1;ANAPC11;SMC3;CCNB2;CCNB1;SFN;CDC7;CDC6;SMC1B;SMC1A;RBL1;CDK6;ESPL1;CDK4;CDK2;MCM4;CDK1;MCM5;MCM6;MCM7;MCM2;MCM3;YWHAE;ORC6;RAD21;ORC1;ORC3;YWHAQ;CDKN2C;CDKN2D;CDKN2A;YWHAZ;WEE1;DBF4;CCNE2;ANAPC5;CDKN1B;HDAC1;TTK;CDC45;BUB3;BUB1	4	KEGG_2021_Human
Huntington disease	110/306	6.71064002765498e-29	3.95927761631644e-27	4.40630589314377	285.84267412941	PSMC4;PSMC5;PSMC3;TBPL1;UQCRC2;BAX;PSMC1;UQCRC1;TFAM;PSMD9;PSMD7;PSMD8;PSMD6;CREB3L3;PSMD4;PSMD2;COX8A;COX7A2L;TUBB;ATP5F1D;COX6C;COX7B;CLTA;ACTR1B;ATP5PF;ATP5PB;TUBB4B;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA2;PSMA3;NDUFAB1;PSMA1;ATP5PO;COX5A;NDUFA12;NDUFA13;NDUFA10;NDUFA11;TUBA1A;PSMB7;ATP5F1A;ATP5F1B;TUBA1C;ATP5F1C;PSMB6;TUBA1B;PSMB3;PSMB4;PSMB1;PSMB2;SDHB;ERN1;SDHA;TUBA4A;NDUFB11;NDUFB10;COX6A1;KIF5B;NDUFV2;NDUFV1;TRAF2;SEM1;ATP5MC3;COX7A2;ATP5MC2;UQCRH;CYC1;GPX7;NDUFC2;NDUFS8;NDUFS6;NDUFS3;CYCS;NDUFS2;PSMD11;NDUFB9;PSMD13;SLC25A4;NDUFB8;PSMD14;NDUFB4;NDUFB3;UQCRFS1;CASP3;NDUFA9;NDUFA7;NDUFA6;ADRM1;NDUFA2;SOD1;VDAC3;VDAC1;SLC25A6;SLC25A5;DCTN3;HDAC1;DCTN2;POLR2B;POLR2C;POLR2D;SIN3A;POLR2E;POLR2G;POLR2H;POLR2I;POLR2J	5	KEGG_2021_Human
Prion disease	101/273	8.74916912094828e-28	4.30167481779957e-26	4.59805386104807	286.474498661638	BAD;MAPK13;PSMC4;PSMC5;PSMC3;UQCRC2;BAX;PSMC1;UQCRC1;PSMD9;PSMD7;PSMD8;PSMD6;CREB3L3;PSMD4;PSMD2;COX8A;COX7A2L;CSNK2B;ATF4;TUBB;ATP5F1D;COX6C;COX7B;PPP3CC;ATP5PF;ATP5PB;TUBB4B;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA2;PSMA3;NDUFAB1;PSMA1;ATP5PO;COX5A;NDUFA12;NDUFA13;NDUFA10;NDUFA11;TUBA1A;PSMB7;ATP5F1A;ATP5F1B;TUBA1C;ATP5F1C;PSMB6;TUBA1B;PSMB3;PSMB4;PSMB1;PSMB2;RAC2;SDHB;SDHA;TUBA4A;NDUFB11;NDUFB10;COX6A1;KIF5B;NDUFV2;NDUFV1;SEM1;ATP5MC3;COX7A2;ATP5MC2;UQCRH;CYC1;CAV1;NDUFC2;NDUFS8;NDUFS6;NDUFS3;CYCS;NDUFS2;PSMD11;NDUFB9;PSMD13;SLC25A4;NDUFB8;PSMD14;NDUFB4;NDUFB3;ITPR3;UQCRFS1;CASP3;NDUFA9;NDUFA7;NDUFA6;ADRM1;NDUFA2;SOD1;VDAC3;VDAC1;SLC25A6;SLC25A5;CCL5;FYN	6	KEGG_2021_Human
DNA replication	31/36	2.12418710383076e-24	8.95193136614394e-23	47.5225694444444	2590.39124951354	RFC4;RFC5;RFC2;LIG1;RFC3;RFC1;RPA2;RPA3;RPA1;POLA1;POLA2;POLE2;POLE3;MCM4;MCM5;DNA2;MCM6;SSBP1;MCM7;RNASEH2A;MCM2;MCM3;PCNA;FEN1;RNASEH2C;RNASEH2B;PRIM2;PRIM1;POLE;POLD2;POLD3	7	KEGG_2021_Human
Proteasome	34/46	1.46413851812838e-22	5.39901078559842e-21	21.7369984064899	1092.84074617458	ADRM1;PSMB9;PSMA6;PSMA7;PSMA4;PSMA5;SEM1;PSMA2;PSMC4;PSMA3;PSMC5;IFNG;PSMA1;PSMC3;PSME2;PSMC1;PSME1;PSMD11;PSMD13;PSMD14;PSMB10;PSMB7;PSMD9;PSMB8;PSMD7;PSMB6;PSMD8;PSMB3;PSMB4;PSMD6;PSMB1;PSMB2;PSMD4;PSMD2	8	KEGG_2021_Human
Alzheimer disease	105/369	9.02603160435254e-19	2.95853258142667e-17	3.10352119853241	128.948214580209	BAD;PSMC4;PSMC5;PSMC3;UQCRC2;PSMC1;UQCRC1;CALM3;CALM1;PSMD9;PSMD7;PSMD8;PSMD6;PSMD4;APBB1;PSMD2;COX8A;COX7A2L;CSNK2B;ATF4;TUBB;ATP5F1D;COX6C;COX7B;PPP3CC;ATP5PF;ATP5PB;TUBB4B;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA2;PSMA3;NDUFAB1;PSMA1;ATP5PO;COX5A;NDUFA12;NDUFA13;NDUFA10;NDUFA11;TUBA1A;PSMB7;ATP5F1A;ATP5F1B;TUBA1C;ATP5F1C;PSMB6;TUBA1B;PSMB3;PSMB4;PSMB1;PSMB2;SDHB;ERN1;SDHA;TUBA4A;FAS;RAF1;NDUFB11;NDUFB10;COX6A1;KIF5B;NDUFV2;NDUFV1;TRAF2;SEM1;ATP5MC3;COX7A2;ATP5MC2;UQCRH;CYC1;NDUFC2;NDUFS8;NDUFS6;NDUFS3;CYCS;NDUFS2;PSMD11;NDUFB9;PSMD13;SLC25A4;NDUFB8;PSMD14;NDUFB4;NDUFB3;ITPR3;APH1A;UQCRFS1;CASP3;NDUFA9;NDUFA7;NDUFA6;ADRM1;NDUFA2;VDAC3;KRAS;VDAC1;SLC25A6;SLC25A5;GAPDH;ATP2A3;HSD17B10	9	KEGG_2021_Human
Pathways of neurodegeneration	121/475	3.04255988862813e-17	8.97555167145298e-16	2.67255497884546	101.640599460136	BAD;PSMC4;PSMC5;PSMC3;UQCRC2;BAX;PSMC1;UQCRC1;OPTN;PSMD9;PSMD7;PSMD8;PSMD6;PSMD4;PSMD2;SIGMAR1;DAXX;ATF4;TUBB4B;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA2;PSMA3;PSMA1;NDUFA12;NDUFA13;NDUFA10;NDUFA11;TUBA1A;PSMB7;TUBA1C;PSMB6;TUBA1B;PSMB3;PSMB4;PSMB1;PSMB2;TUBA4A;PARK7;MAP2K3;TRAF2;UQCRH;FUS;GPX7;NDUFC2;TNFRSF1B;NDUFB9;SLC25A4;NDUFB8;NDUFB4;NDUFB3;ITPR3;NDUFA9;NDUFA7;NDUFA6;ADRM1;NDUFA2;SLC25A6;SLC25A5;HSD17B10;BAK1;MAPK13;CALM3;CALM1;UBE2L6;UBE2L3;COX8A;COX7A2L;CSNK2B;UBE2J2;TUBB;ATP5F1D;COX6C;COX7B;ACTR1B;PPP3CC;ATP5PF;ATP5PB;NDUFAB1;ATP5PO;COX5A;DERL1;ATP5F1A;ATP5F1B;ATP5F1C;SDHB;ERN1;SDHA;FAS;RAF1;NDUFB11;NDUFB10;COX6A1;KIF5B;NDUFV2;NDUFV1;SEM1;ATP5MC3;COX7A2;ATP5MC2;CYC1;NDUFS8;NDUFS6;NDUFS3;CYCS;NDUFS2;PSMD11;PSMD13;PSMD14;UQCRFS1;CASP3;SOD1;VDAC3;KRAS;VDAC1;DCTN3;DCTN2;ATP2A3	10	KEGG_2021_Human
